"Rank","Player","Team","Position","Points","Games","Avg"
"62","Kendall Hunter","FA","RB","9.0","1","9.0"
"62","Cleveland Browns","CLE","DST","9.0","1","9.0"
"63","Jimmy Graham","GB","TE","8.9","1","8.9"
"64","Stevan Ridley","FA","RB","8.8","1","8.8"
"65","Steven Jackson","FA","RB","8.6","1","8.6"
"66","Juron Criner","FA","WR","8.3","1","8.3"
"66","Jalen Parmele","FA","RB","8.3","1","8.3"
"66","Eric Decker","FA","WR","8.3","1","8.3"
"66","Alfred Morris","DAL","RB","8.3","1","8.3"
"66","Ryan Mathews","FA","RB","8.3","1","8.3"
"67","Emmanuel Sanders","DEN","WR","8.2","1","8.2"
"67","Mohamed Sanu","ATL","WR","8.2","1","8.2"
"67","Ryan Fitzpatrick","MIA","QB","8.2","1","8.2"
"68","Jonathan Dwyer","FA","RB","8.1","1","8.1"
"68","Delone Carter","FA","RB","8.1","1","8.1"
"68","Brandon Marshall","FA","WR","8.1","1","8.1"
"69","James Casey","FA","TE","8.0","1","8.0"
"69","Dallas Cowboys","DAL","DST","8.0","1","8.0"
"69","Jason Hanson","FA","K","8.0","1","8.0"
"69","Wes Welker","FA","WR","8.0","1","8.0"
"69","Alex Henery","FA","K","8.0","1","8.0"
"69","James Starks","FA","RB","8.0","1","8.0"
"70","Anquan Boldin","FA","WR","7.9","1","7.9"
"70","Vick Ballard","FA","RB","7.9","1","7.9"
"70","Stevie Johnson","FA","WR","7.9","1","7.9"
"71","Frank Gore","BUF","RB","7.8","1","7.8"
"72","Logan Paulsen","HOU","TE","7.7","1","7.7"
"73","Cedric Peerman","FA","RB","7.5","1","7.5"
"74","Willis McGahee","FA","RB","7.3","1","7.3"
"74","Tony Moeaki","FA","TE","7.3","1","7.3"
"75","Arian Foster","FA","RB","7.2","1","7.2"
"75","Reggie Wayne","FA","WR","7.2","1","7.2"
"76","Kai Forbath","FA","K","7.0","1","7.0"
"77","Keshawn Martin","FA","WR","6.9","1","6.9"
"77","Jermaine Gresham","FA","TE","6.9","1","6.9"
"77","Dwayne Allen","FA","TE","6.9","1","6.9"
"77","Marques Colston","FA","WR","6.9","1","6.9"
"77","Darrius Heyward-Bey","FA","WR","6.9","1","6.9"
"78","Matt Forte","FA","RB","6.7","1","6.7"
"78","Malcom Floyd","FA","WR","6.7","1","6.7"
"79","Darrel Young","FA","RB","6.6","1","6.6"
"80","Justin Forsett","FA","RB","6.5","1","6.5"
"80","Joe Flacco","DEN","QB","6.5","1","6.5"
"81","Shonn Greene","FA","RB","6.4","1","6.4"
"82","Nate Byham","FA","TE","6.3","1","6.3"
"82","Ryan Tannehill","TEN","QB","6.3","1","6.3"
"83","Riley Cooper","FA","WR","6.1","1","6.1"
"83","Steve Smith","FA","WR","6.1","1","6.1"
"84","Kyle Williams","FA","WR","6.0","1","6.0"
"84","Ryan Succop","TEN","K","6.0","1","6.0"
"84","Pittsburgh Steelers","PIT","DST","6.0","1","6.0"
"84","Justin Tucker","BAL","K","6.0","1","6.0"
"84","Sebastian Janikowski","FA","K","6.0","1","6.0"
"84","Adam Vinatieri","IND","K","6.0","1","6.0"
"85","Ronnie Hillman","FA","RB","5.9","1","5.9"
"86","Pierre Thomas","FA","RB","5.8","1","5.8"
"86","Miles Austin","FA","WR","5.8","1","5.8"
"87","Owen Daniels","FA","TE","5.7","1","5.7"
"88","Jason Campbell","FA","QB","5.6","1","5.6"
"89","Kevin Walter","FA","WR","5.4","1","5.4"
"90","Josh Gordon","NE","WR","5.3","1","5.3"
"90","Jacob Tamme","FA","TE","5.3","1","5.3"
"90","Greg Little","FA","WR","5.3","1","5.3"
"91","Jacquizz Rodgers","FA","RB","5.1","1","5.1"
"91","Jason Witten","DAL","TE","5.1","1","5.1"
"92","Rashard Mendenhall","FA","RB","5.0","1","5.0"
"92","Detroit Lions","DET","DST","5.0","1","5.0"
"92","Los Angeles Rams","LAR","DST","5.0","1","5.0"
"93","Harry Douglas","FA","WR","4.8","1","4.8"
"94","Austin Pettis","FA","WR","4.6","1","4.6"
"94","LaVon Brazill","FA","WR","4.6","1","4.6"
"95","Brandon Lloyd","FA","WR","4.5","1","4.5"
"95","Jordy Nelson","FA","WR","4.5","1","4.5"
"95","Mario Manningham","FA","WR","4.5","1","4.5"
"95","Brady Quinn","FA","QB","4.5","1","4.5"
"96","Nick Foles","JAC","QB","4.2","1","4.2"
"96","Jeremy Kerley","FA","WR","4.2","1","4.2"
"96","Greg Olsen","CAR","TE","4.2","1","4.2"
"96","Brent Celek","FA","TE","4.2","1","4.2"
"97","Danny Amendola","DET","WR","4.1","1","4.1"
"98","Tampa Bay Buccaneers","TB","DST","4.0","1","4.0"
"98","Mason Crosby","GB","K","4.0","1","4.0"
"98","Jacksonville Jaguars","JAC","DST","4.0","1","4.0"
"98","Shaun Suisham","FA","K","4.0","1","4.0"
"99","Chris Ivory","FA","RB","3.7","1","3.7"
"99","Matt Cassel","FA","QB","3.7","1","3.7"
"99","Dexter McCluster","FA","RB","3.7","1","3.7"
"100","Lance Ball","FA","RB","3.6","1","3.6"
"101","Bryce Brown","FA","RB","3.5","1","3.5"
"101","Ryan Broyles","FA","WR","3.5","1","3.5"
"101","Reggie Bush","FA","RB","3.5","1","3.5"
"102","Donnie Avery","FA","WR","3.4","1","3.4"
"103","Terrance Copper","FA","WR","3.3","1","3.3"
"103","Daniel Thomas","FA","RB","3.3","1","3.3"
"103","Julio Jones","ATL","WR","3.3","1","3.3"
"103","James Jones","FA","WR","3.3","1","3.3"
"103","Tony Gonzalez","FA","TE","3.3","1","3.3"
"104","Joe McKnight","FA","RB","3.2","1","3.2"
"105","Nick Novak","FA","K","3.0","1","3.0"
"105","Mike Nugent","FA","K","3.0","1","3.0"
"105","Jeremy Stewart","FA","RB","3.0","1","3.0"
"105","Scott Chandler","FA","TE","3.0","1","3.0"
"105","Leonard Hankerson","FA","WR","3.0","1","3.0"
"106","Mike Williams","FA","WR","2.9","1","2.9"
"106","Brian Hartline","FA","WR","2.9","1","2.9"
"107","Early Doucet","FA","WR","2.8","1","2.8"
"107","Joel Dreessen","FA","TE","2.8","1","2.8"
"108","Michael Bush","FA","RB","2.7","1","2.7"
"109","Rod Streater","FA","WR","2.6","1","2.6"
"110","Ladarius Green","FA","TE","2.5","1","2.5"
"110","Travaris Cadet","FA","RB","2.5","1","2.5"
"110","Danny Ware","FA","RB","2.5","1","2.5"
"110","Josh Morgan","FA","WR","2.5","1","2.5"
"111","Titus Young","FA","WR","2.4","1","2.4"
"111","Daryl Richardson","FA","RB","2.4","1","2.4"
"111","Brandon Tate","FA","WR","2.4","1","2.4"
"112","Devin Hester","FA","WR","2.3","1","2.3"
"112","Donald Brown","FA","RB","2.3","1","2.3"
"112","Chase Daniel","CHI","QB","2.3","1","2.3"
"112","Montario Hardesty","FA","RB","2.3","1","2.3"
"113","Tony Scheffler","FA","TE","2.2","1","2.2"
"113","Heath Miller","FA","TE","2.2","1","2.2"
"113","Brandon Pettigrew","FA","TE","2.2","1","2.2"
"113","Jerricho Cotchery","FA","WR","2.2","1","2.2"
"113","Clyde Gates","FA","WR","2.2","1","2.2"
"114","Damaris Johnson","FA","WR","2.1","1","2.1"
"114","Jed Collins","FA","RB","2.1","1","2.1"
"115","Chicago Bears","CHI","DST","2.0","1","2.0"
"115","Dwayne Harris","OAK","WR","2.0","1","2.0"
"115","Kansas City Chiefs","KC","DST","2.0","1","2.0"
"115","Philadelphia Eagles","PHI","DST","2.0","1","2.0"
"115","Justin Medlock","FA","K","2.0","1","2.0"
"115","Kellen Davis","FA","TE","2.0","1","2.0"
"116","Rishard Matthews","FA","WR","1.9","1","1.9"
"116","Bernard Pierce","FA","RB","1.9","1","1.9"
"116","Chris Givens","FA","WR","1.9","1","1.9"
"117","Tiquan Underwood","FA","WR","1.8","1","1.8"
"117","Michael Floyd","FA","WR","1.8","1","1.8"
"117","DeAngelo Williams","FA","RB","1.8","1","1.8"
"117","Micheal Spurlock","FA","WR","1.8","1","1.8"
"117","Konrad Reuland","FA","TE","1.8","1","1.8"
"118","Derek Hagan","FA","WR","1.7","1","1.7"
"118","Antonio Gates","FA","TE","1.7","1","1.7"
"118","Will Heller","FA","TE","1.7","1","1.7"
"118","Matt Ryan","ATL","QB","1.7","1","1.7"
"119","Dustin Keller","FA","TE","1.6","1","1.6"
"119","Lance Dunbar","FA","RB","1.6","1","1.6"
"120","Ronnie Brown","FA","RB","1.5","1","1.5"
"120","Alshon Jeffery","PHI","WR","1.5","1","1.5"
"121","Lance Kendricks","NE","TE","1.4","1","1.4"
"121","Mike Tolbert","FA","RB","1.4","1","1.4"
"121","Matt Willis","FA","WR","1.4","1","1.4"
"121","Tashard Choice","FA","RB","1.4","1","1.4"
"122","Taiwan Jones","HOU","RB","1.3","1","1.3"
"122","Steve Breaston","FA","WR","1.3","1","1.3"
"123","Donald Driver","FA","WR","1.2","1","1.2"
"123","Randy Moss","FA","WR","1.2","1","1.2"
"123","Louis Murphy","FA","WR","1.2","1","1.2"
"124","Donald Jones","FA","WR","1.1","1","1.1"
"124","Shaun Draughn","FA","RB","1.1","1","1.1"
"124","Larry Fitzgerald","ARI","WR","1.1","1","1.1"
"124","Brian Leonard","FA","RB","1.1","1","1.1"
"124","Lestar Jean","FA","WR","1.1","1","1.1"
"125","Robbie Gould","SF","K","1.0","1","1.0"
"125","Greg Zuerlein","LAR","K","1.0","1","1.0"
"125","Dan Carpenter","FA","K","1.0","1","1.0"
"125","Kevin Ogletree","FA","WR","1.0","1","1.0"
"125","William Powell","FA","RB","1.0","1","1.0"
"125","Robert Meachem","FA","WR","1.0","1","1.0"
"126","Brian Quick","FA","WR","0.9","1","0.9"
"126","Stanley Havili","FA","RB","0.9","1","0.9"
"126","Delanie Walker","TEN","TE","0.9","1","0.9"
"126","Joique Bell","FA","RB","0.9","1","0.9"
"127","Cole Beasley","BUF","WR","0.8","1","0.8"
"127","Anthony Fasano","FA","TE","0.8","1","0.8"
"127","Ed Dickson","SEA","TE","0.8","1","0.8"
"128","Jeff Cumberland","FA","TE","0.7","1","0.7"
"128","David Gilreath","FA","WR","0.7","1","0.7"
"128","Andre Roberts","BUF","WR","0.7","1","0.7"
"128","Torrey Smith","FA","WR","0.7","1","0.7"
"129","Mike Wallace","FA","WR","0.6","1","0.6"
"129","Josh Cooper","FA","WR","0.6","1","0.6"
"129","Mike Thomas","FA","WR","0.6","1","0.6"
"129","Brandon Banks","FA","WR","0.6","1","0.6"
"129","Ryan Whalen","FA","WR","0.6","1","0.6"
"129","David Paulson","FA","TE","0.6","1","0.6"
"129","Anthony Dixon","FA","RB","0.6","1","0.6"
"129","Earl Bennett","FA","WR","0.6","1","0.6"
"129","Ryan Lindley","FA","QB","0.6","1","0.6"
"130","Robert Hughes","FA","RB","0.5","1","0.5"
"130","Pierre Garcon","FA","WR","0.5","1","0.5"
"130","DeSean Jackson","PHI","WR","0.5","1","0.5"
"130","Trevor Graham","FA","WR","0.5","1","0.5"
"130","Isaac Redman","FA","RB","0.5","1","0.5"
"130","Dennis Pitta","FA","TE","0.5","1","0.5"
"131","Jason Snelling","FA","RB","0.4","1","0.4"
"131","Drew Davis","FA","WR","0.4","1","0.4"
"131","Denarius Moore","FA","WR","0.4","1","0.4"
"131","Kevin Smith","FA","RB","0.4","1","0.4"
"131","Dorin Dickerson","FA","TE","0.4","1","0.4"
"132","Lawrence Vickers","FA","RB","0.3","1","0.3"
"132","Devery Henderson","FA","WR","0.3","1","0.3"
"132","Evan Royster","FA","RB","0.3","1","0.3"
"132","Baron Batch","FA","RB","0.3","1","0.3"
"133","John Skelton","FA","QB","0.2","1","0.2"
"133","Alex Smith","FA","TE","0.2","1","0.2"
"134","Chris Ogbonnaya","FA","RB","0.1","1","0.1"
"134","Jacoby Jones","FA","WR","0.1","1","0.1"
"135","Tandon Doss","FA","WR","0.0","1","0.0"
"135","David Ausberry","FA","TE","0.0","1","0.0"
"135","Rob Housler","FA","TE","0.0","1","0.0"
"135","Dion Lewis","TEN","RB","0.0","1","0.0"
"135","Anthony Sherman","KC","RB","0.0","1","0.0"
"135","Luke Stocker","ATL","TE","0.0","1","0.0"
"135","Anthony Allen","FA","RB","0.0","1","0.0"
"135","Greg Salas","FA","WR","0.0","1","0.0"
"135","Richard Gordon","FA","TE","0.0","1","0.0"
"135","Virgil Green","LAC","TE","0.0","1","0.0"
"135","Charles Clay","ARI","TE","0.0","1","0.0"
"135","D.J. Williams","FA","TE","0.0","1","0.0"
"135","Bruce Miller","FA","TE","0.0","1","0.0"
"135","Alex Green","FA","RB","0.0","1","0.0"
"135","Ryan Taylor","FA","TE","0.0","1","0.0"
"135","Lee Smith","BUF","TE","0.0","1","0.0"
"135","Niles Paul","FA","TE","0.0","1","0.0"
"135","Jordan Cameron","FA","TE","0.0","1","0.0"
"135","Johnny White","FA","RB","0.0","1","0.0"
"135","Weslye Saunders","FA","TE","0.0","1","0.0"
"135","Stephen Hill","FA","WR","0.0","1","0.0"
"135","Orson Charles","FA","TE","0.0","1","0.0"
"135","Jonathan Grimes","FA","RB","0.0","1","0.0"
"135","Travis Benjamin","LAC","WR","0.0","1","0.0"
"135","DeVier Posey","FA","WR","0.0","1","0.0"
"135","Joe Adams","FA","WR","0.0","1","0.0"
"135","Nate Eachus","FA","RB","0.0","1","0.0"
"135","Isaiah Pead","FA","RB","0.0","1","0.0"
"135","Erik Lorig","FA","RB","0.0","1","0.0"
"135","James Hanna","FA","TE","0.0","1","0.0"
"135","Evan Rodriguez","FA","RB","0.0","1","0.0"
"135","Devon Wylie","FA","WR","0.0","1","0.0"
"135","Joseph Morgan","FA","WR","0.0","1","0.0"
"135","Will Ta'ufo'ou","FA","RB","0.0","1","0.0"
"135","Kyle Adams","FA","TE","0.0","1","0.0"
"135","Tyler Clutts","FA","RB","0.0","1","0.0"
"135","Richie Brockel","FA","TE","0.0","1","0.0"
"135","LaQuan Williams","FA","WR","0.0","1","0.0"
"135","Phillip Tanner","FA","RB","0.0","1","0.0"
"135","Kyle Miller","FA","TE","0.0","1","0.0"
"135","Cory Harkey","FA","TE","0.0","1","0.0"
"135","Chris Rainey","FA","RB","0.0","1","0.0"
"135","Will Johnson","FA","RB","0.0","1","0.0"
"135","Kevin Elliott","FA","WR","0.0","1","0.0"
"135","Lamar Miller","HOU","RB","0.0","1","0.0"
"135","Marcus Thigpen","FA","WR","0.0","1","0.0"
"135","Garrett Celek","SF","TE","0.0","1","0.0"
"135","Alfonso Smith","FA","RB","0.0","1","0.0"
"135","Will Tukuafu","FA","RB","0.0","1","0.0"
"135","Trindon Holliday","FA","WR","0.0","1","0.0"
"135","Armando Allen","FA","RB","0.0","1","0.0"
"135","Nathan Palmer","FA","WR","0.0","1","0.0"
"135","Steve Maneri","FA","TE","0.0","1","0.0"
"135","Curtis Brinkley","FA","RB","0.0","1","0.0"
"135","Visanthe Shiancoe","FA","TE","0.0","1","0.0"
"135","Jeremy Maclin","FA","WR","0.0","1","0.0"
"135","Jeff King","FA","TE","0.0","1","0.0"
"135","Gary Barnidge","FA","TE","0.0","1","0.0"
"135","Eric Weems","FA","WR","0.0","1","0.0"
"135","Eddie Royal","FA","WR","0.0","1","0.0"
"135","Leonard Pope","FA","TE","0.0","1","0.0"
"135","Le'Ron McClain","FA","RB","0.0","1","0.0"
"135","Laurent Robinson","FA","WR","0.0","1","0.0"
"135","John Phillips","FA","TE","0.0","1","0.0"
"135","Kassim Osgood","FA","WR","0.0","1","0.0"
"135","Kahlil Bell","GB","RB","0.0","1","0.0"
"135","Josh Cribbs","FA","WR","0.0","1","0.0"
"135","Dwayne Bowe","FA","WR","0.0","1","0.0"
"135","Brad Smith","FA","WR","0.0","1","0.0"
"135","Billy Bajema","FA","TE","0.0","1","0.0"
"135","Ben Hartsock","FA","TE","0.0","1","0.0"
"135","Brian Jennings","FA","TE","0.0","1","0.0"
"135","Houston Texans","HOU","DST","0.0","1","0.0"
"135","David Thomas","FA","TE","0.0","1","0.0"
"135","Danny Woodhead","FA","RB","0.0","1","0.0"
"135","Courtney Roby","FA","WR","0.0","1","0.0"
"135","Corey McIntyre","FA","RB","0.0","1","0.0"
"135","Chris Pressley","FA","RB","0.0","1","0.0"
"135","Chris Cooley","FA","TE","0.0","1","0.0"
"135","Chase Coffman","FA","TE","0.0","1","0.0"
"135","Michael Hoomanawanui","FA","TE","0.0","1","0.0"
"135","Armanti Edwards","FA","WR","0.0","1","0.0"
"135","Arrelious Benn","FA","WR","0.0","1","0.0"
"135","Zach Potter","FA","TE","0.0","1","0.0"
"135","Marlon Moore","FA","WR","0.0","1","0.0"
"135","Ryan Mallett","FA","QB","0.0","1","0.0"
"135","Antone Smith","FA","RB","0.0","1","0.0"
"135","Tom Crabtree","FA","TE","0.0","1","0.0"
"135","Chris Gronkowski","FA","RB","0.0","1","0.0"
"135","Michael Palmer","FA","TE","0.0","1","0.0"
"135","Jim Dray","FA","TE","0.0","1","0.0"
"135","Keiland Williams","FA","RB","0.0","1","0.0"
"135","Mike Cox","FA","RB","0.0","1","0.0"
"135","Owen Schmitt","FA","RB","0.0","1","0.0"
"135","Montell Owens","FA","RB","0.0","1","0.0"
"135","Mohamed Massaquoi","FA","WR","0.0","1","0.0"
"135","Maurice Stovall","FA","WR","0.0","1","0.0"
"135","Matthew Mulligan","FA","TE","0.0","1","0.0"
"135","Matt Spaeth","FA","TE","0.0","1","0.0"
"135","Matt Slater","NE","WR","0.0","1","0.0"
"135","Vonta Leach","FA","RB","0.0","1","0.0"
"135","Jorvorskie Lane","FA","RB","0.0","1","0.0"
"135","Ted Ginn","NO","WR","0.0","1","0.0"
"135","Stefan Logan","FA","RB","0.0","1","0.0"
"135","Randy McMichael","FA","TE","0.0","1","0.0"
"135","Ruvell Martin","FA","WR","0.0","1","0.0"
"135","Roscoe Parrish","FA","WR","0.0","1","0.0"
"136","John Kuhn","FA","RB","-0.1","1","-0.1"
"136","Clay Harbor","FA","TE","-0.1","1","-0.1"
"136","Rashad Jennings","FA","RB","-0.1","1","-0.1"
"136","Lex Hilliard","FA","RB","-0.1","1","-0.1"
"137","Jackie Battle","FA","RB","-0.2","1","-0.2"
"138","Tim Tebow","FA","QB","-0.5","1","-0.5"
"139","Blaine Gabbert","TB","QB","-1.0","1","-1.0"
"140","Peyton Hillis","FA","RB","-1.1","1","-1.1"
"141","Indianapolis Colts","IND","DST","-4.0","1","-4.0"
"141","Oakland Raiders","OAK","DST","-4.0","1","-4.0"
""
""
