"Rank","Player","Team","Position","Points","Games","Avg"
"86","Garrett Graham","FA","TE","7.1","1","7.1"
"87","Nick Novak","FA","K","7.0","1","7.0"
"87","Willis McGahee","FA","RB","7.0","1","7.0"
"87","Jason Hanson","FA","K","7.0","1","7.0"
"87","Pierre Thomas","FA","RB","7.0","1","7.0"
"87","Dallas Cowboys","DAL","DST","7.0","1","7.0"
"87","Alex Henery","FA","K","7.0","1","7.0"
"88","Matt Cassel","FA","QB","6.9","1","6.9"
"89","Victor Cruz","FA","WR","6.7","1","6.7"
"89","Mark Ingram","BAL","RB","6.7","1","6.7"
"89","Davone Bess","FA","WR","6.7","1","6.7"
"89","Kenny Britt","FA","WR","6.7","1","6.7"
"90","Jamaal Charles","FA","RB","6.6","1","6.6"
"90","Denarius Moore","FA","WR","6.6","1","6.6"
"91","Donald Jones","FA","WR","6.5","1","6.5"
"92","Daniel Thomas","FA","RB","6.2","1","6.2"
"93","Danario Alexander","FA","WR","6.1","1","6.1"
"93","James Starks","FA","RB","6.1","1","6.1"
"93","Lance Moore","FA","WR","6.1","1","6.1"
"94","Sebastian Janikowski","FA","K","6.0","1","6.0"
"94","Dan Bailey","MIN","K","6.0","1","6.0"
"94","Justin Tucker","BAL","K","6.0","1","6.0"
"94","Philadelphia Eagles","PHI","DST","6.0","1","6.0"
"94","Mason Crosby","GB","K","6.0","1","6.0"
"94","Indianapolis Colts","IND","DST","6.0","1","6.0"
"94","Steven Hauschka","BUF","K","6.0","1","6.0"
"95","Logan Paulsen","HOU","TE","5.9","1","5.9"
"95","Dwayne Bowe","FA","WR","5.9","1","5.9"
"95","Shaun Suisham","FA","K","5.9","1","5.9"
"96","Jonathan Stewart","FA","RB","5.7","1","5.7"
"97","Cecil Shorts","FA","WR","5.6","1","5.6"
"97","Jason Avant","FA","WR","5.6","1","5.6"
"98","Rob Housler","FA","TE","5.5","1","5.5"
"98","Josh Morgan","FA","WR","5.5","1","5.5"
"99","Jacquizz Rodgers","FA","RB","5.3","1","5.3"
"100","Mike Goodson","FA","RB","5.2","1","5.2"
"100","Greg Little","FA","WR","5.2","1","5.2"
"100","Ryan Broyles","FA","WR","5.2","1","5.2"
"101","Scott Chandler","FA","TE","5.1","1","5.1"
"101","Jason Witten","DAL","TE","5.1","1","5.1"
"102","Atlanta Falcons","ATL","DST","5.0","1","5.0"
"102","Jay Feely","FA","K","5.0","1","5.0"
"102","Kansas City Chiefs","KC","DST","5.0","1","5.0"
"102","Jerricho Cotchery","FA","WR","5.0","1","5.0"
"103","Leonard Hankerson","FA","WR","4.9","1","4.9"
"103","James Casey","FA","TE","4.9","1","4.9"
"103","Bryce Brown","FA","RB","4.9","1","4.9"
"104","Heath Miller","FA","TE","4.8","1","4.8"
"104","Ahmad Bradshaw","FA","RB","4.8","1","4.8"
"104","Greg Olsen","CAR","TE","4.8","1","4.8"
"105","Zach Miller","FA","TE","4.7","1","4.7"
"106","Greg Scruggs","FA","TE","4.5","1","4.5"
"107","Brandon Stokley","FA","WR","4.3","1","4.3"
"108","Marcedes Lewis","GB","TE","4.1","1","4.1"
"108","Brandon Weeden","FA","QB","4.1","1","4.1"
"108","Laurent Robinson","FA","WR","4.1","1","4.1"
"109","Rob Bironas","FA","K","4.0","1","4.0"
"109","Connor Barth","FA","K","4.0","1","4.0"
"109","Martellus Bennett","FA","TE","4.0","1","4.0"
"109","Cincinnati Bengals","CIN","DST","4.0","1","4.0"
"109","Buffalo Bills","BUF","DST","4.0","1","4.0"
"110","Josh Gordon","NE","WR","3.8","1","3.8"
"111","Tony Gonzalez","FA","TE","3.6","1","3.6"
"112","Fred Jackson","FA","RB","3.5","1","3.5"
"113","Dennis Pitta","FA","TE","3.3","1","3.3"
"113","Michael Bush","FA","RB","3.3","1","3.3"
"114","Armando Allen","FA","RB","3.2","1","3.2"
"115","Delone Carter","FA","RB","3.1","1","3.1"
"116","Garrett Hartley","FA","K","3.0","1","3.0"
"116","Kendall Wright","FA","WR","3.0","1","3.0"
"116","Eli Manning","NYG","QB","3.0","1","3.0"
"116","Robert Turbin","FA","RB","3.0","1","3.0"
"116","Miami Dolphins","MIA","DST","3.0","1","3.0"
"116","Andrew Hawkins","FA","WR","3.0","1","3.0"
"116","Tennessee Titans","TEN","DST","3.0","1","3.0"
"116","Arizona Cardinals","ARI","DST","3.0","1","3.0"
"117","Mohamed Sanu","ATL","WR","2.9","1","2.9"
"117","Stevie Johnson","FA","WR","2.9","1","2.9"
"118","Tony Scheffler","FA","TE","2.8","1","2.8"
"118","Brian Leonard","FA","RB","2.8","1","2.8"
"118","Christian Ponder","FA","QB","2.8","1","2.8"
"118","Jeremy Maclin","FA","WR","2.8","1","2.8"
"118","Seyi Ajirotutu","FA","WR","2.8","1","2.8"
"118","Kevin Walter","FA","WR","2.8","1","2.8"
"119","Jabar Gaffney","FA","WR","2.7","1","2.7"
"119","Brent Celek","FA","TE","2.7","1","2.7"
"120","Lance Dunbar","FA","RB","2.6","1","2.6"
"120","Craig Stevens","FA","TE","2.6","1","2.6"
"121","LaVon Brazill","FA","WR","2.5","1","2.5"
"122","Michael Robinson","FA","RB","2.4","1","2.4"
"123","Jalen Parmele","FA","RB","2.3","1","2.3"
"124","Earl Bennett","FA","WR","2.2","1","2.2"
"124","Benjamin Watson","NE","TE","2.2","1","2.2"
"124","Dallas Clark","FA","TE","2.2","1","2.2"
"124","Niles Paul","FA","TE","2.2","1","2.2"
"125","Peyton Hillis","FA","RB","2.1","1","2.1"
"126","Justin Medlock","FA","K","2.0","1","2.0"
"126","Shayne Graham","FA","K","2.0","1","2.0"
"126","Titus Young","FA","WR","2.0","1","2.0"
"126","Juron Criner","FA","WR","2.0","1","2.0"
"126","Minnesota Vikings","MIN","DST","2.0","1","2.0"
"126","Clay Harbor","FA","TE","2.0","1","2.0"
"126","Jackie Battle","FA","RB","2.0","1","2.0"
"127","Devin Hester","FA","WR","1.9","1","1.9"
"127","Travis Benjamin","LAC","WR","1.9","1","1.9"
"127","Damian Williams","FA","WR","1.9","1","1.9"
"127","Antonio Brown","FA","WR","1.9","1","1.9"
"128","Jacob Tamme","FA","TE","1.8","1","1.8"
"129","Kevin Smith","FA","RB","1.7","1","1.7"
"129","Toby Gerhart","FA","RB","1.7","1","1.7"
"129","Steve Breaston","FA","WR","1.7","1","1.7"
"129","Brandon Tate","FA","WR","1.7","1","1.7"
"129","Darren McFadden","FA","RB","1.7","1","1.7"
"130","Nate Byham","FA","TE","1.5","1","1.5"
"130","Dez Bryant","FA","WR","1.5","1","1.5"
"131","Percy Harvin","FA","WR","1.4","1","1.4"
"131","Dexter McCluster","FA","RB","1.4","1","1.4"
"131","Jerome Simpson","FA","WR","1.4","1","1.4"
"132","Jon Baldwin","FA","WR","1.3","1","1.3"
"132","Dorin Dickerson","FA","TE","1.3","1","1.3"
"132","Gary Barnidge","FA","TE","1.3","1","1.3"
"133","Tiquan Underwood","FA","WR","1.2","1","1.2"
"133","Danny Ware","FA","RB","1.2","1","1.2"
"134","Ed Dickson","SEA","TE","1.1","1","1.1"
"134","Mike Tolbert","FA","RB","1.1","1","1.1"
"134","Erik Lorig","FA","RB","1.1","1","1.1"
"134","Brandon Pettigrew","FA","TE","1.1","1","1.1"
"135","Oakland Raiders","OAK","DST","1.0","1","1.0"
"135","Donald Driver","FA","WR","1.0","1","1.0"
"135","Cleveland Browns","CLE","DST","1.0","1","1.0"
"135","Hakeem Nicks","FA","WR","1.0","1","1.0"
"135","Jacksonville Jaguars","JAC","DST","1.0","1","1.0"
"136","Ronnie Hillman","FA","RB","0.9","1","0.9"
"136","Dezmon Briscoe","FA","WR","0.9","1","0.9"
"137","Richard Gordon","FA","TE","0.8","1","0.8"
"137","Vonta Leach","FA","RB","0.8","1","0.8"
"137","Alex Smith","FA","TE","0.8","1","0.8"
"137","Henry Hynoski","FA","RB","0.8","1","0.8"
"137","Cole Beasley","BUF","WR","0.8","1","0.8"
"137","Devery Henderson","FA","WR","0.8","1","0.8"
"137","Anthony Fasano","FA","TE","0.8","1","0.8"
"137","Michael Jenkins","FA","WR","0.8","1","0.8"
"138","Jarrett Boykin","FA","WR","0.7","1","0.7"
"138","Stanley Havili","FA","RB","0.7","1","0.7"
"138","Justin Forsett","FA","RB","0.7","1","0.7"
"138","Lance Ball","FA","RB","0.7","1","0.7"
"138","David Paulson","FA","TE","0.7","1","0.7"
"138","Baron Batch","FA","RB","0.7","1","0.7"
"138","Will Johnson","FA","RB","0.7","1","0.7"
"138","Lamar Miller","HOU","RB","0.7","1","0.7"
"138","Donald Brown","FA","RB","0.7","1","0.7"
"138","Taylor Thompson","FA","TE","0.7","1","0.7"
"139","Jermaine Kearse","DET","WR","0.6","1","0.6"
"139","Aldrick Robinson","FA","WR","0.6","1","0.6"
"139","Doug Baldwin","FA","WR","0.6","1","0.6"
"139","Taiwan Jones","HOU","RB","0.6","1","0.6"
"139","Jason Snelling","FA","RB","0.6","1","0.6"
"139","Derek Hagan","FA","WR","0.6","1","0.6"
"139","Jermichael Finley","FA","TE","0.6","1","0.6"
"139","Mohamed Massaquoi","FA","WR","0.6","1","0.6"
"140","Michael Palmer","FA","TE","0.5","1","0.5"
"140","Lawrence Vickers","FA","RB","0.5","1","0.5"
"140","LeGarrette Blount","FA","RB","0.5","1","0.5"
"140","Mario Harvey","FA","RB","0.5","1","0.5"
"141","Louis Murphy","FA","WR","0.4","1","0.4"
"141","Tyrod Taylor","LAC","QB","0.4","1","0.4"
"141","Rhett Ellison","NYG","TE","0.4","1","0.4"
"141","Trevor Graham","FA","WR","0.4","1","0.4"
"141","Orson Charles","FA","TE","0.4","1","0.4"
"142","Darrel Young","FA","RB","0.3","1","0.3"
"142","William Powell","FA","RB","0.3","1","0.3"
"142","Anthony Sherman","KC","RB","0.3","1","0.3"
"143","Luke Stocker","ATL","TE","0.2","1","0.2"
"143","Santana Moss","FA","WR","0.2","1","0.2"
"144","Jed Collins","FA","RB","0.1","1","0.1"
"144","Chris Rainey","FA","RB","0.1","1","0.1"
"144","Keshawn Martin","FA","WR","0.1","1","0.1"
"145","Johnny White","FA","RB","0.0","1","0.0"
"145","Drew Davis","FA","WR","0.0","1","0.0"
"145","Lee Smith","BUF","TE","0.0","1","0.0"
"145","Robert Hughes","FA","RB","0.0","1","0.0"
"145","Dwayne Harris","OAK","WR","0.0","1","0.0"
"145","D.J. Williams","FA","TE","0.0","1","0.0"
"145","Kealoha Pilares","FA","WR","0.0","1","0.0"
"145","Steve Maneri","FA","TE","0.0","1","0.0"
"145","Jamie Harper","FA","RB","0.0","1","0.0"
"145","Kyle Rudolph","MIN","TE","0.0","1","0.0"
"145","Tandon Doss","FA","WR","0.0","1","0.0"
"145","Jordan Cameron","FA","TE","0.0","1","0.0"
"145","Virgil Green","LAC","TE","0.0","1","0.0"
"145","Trindon Holliday","FA","WR","0.0","1","0.0"
"145","Damaris Johnson","FA","WR","0.0","1","0.0"
"145","Curtis Brinkley","FA","RB","0.0","1","0.0"
"145","Alfonso Smith","FA","RB","0.0","1","0.0"
"145","Jeron Mastrud","FA","TE","0.0","1","0.0"
"145","Cyrus Gray","FA","RB","0.0","1","0.0"
"145","James Hanna","FA","TE","0.0","1","0.0"
"145","Tyler Clutts","FA","RB","0.0","1","0.0"
"145","Chris Polk","FA","RB","0.0","1","0.0"
"145","David Wilson","FA","RB","0.0","1","0.0"
"145","Kyle Adams","FA","TE","0.0","1","0.0"
"145","Richie Brockel","FA","TE","0.0","1","0.0"
"145","Weslye Saunders","FA","TE","0.0","1","0.0"
"145","David Ausberry","FA","TE","0.0","1","0.0"
"145","Matt Asiata","FA","RB","0.0","1","0.0"
"145","Evan Rodriguez","FA","RB","0.0","1","0.0"
"145","Kevin Elliott","FA","WR","0.0","1","0.0"
"145","Anthony Allen","FA","RB","0.0","1","0.0"
"145","Marcus Thigpen","FA","WR","0.0","1","0.0"
"145","Ryan Taylor","FA","TE","0.0","1","0.0"
"145","Rueben Randle","FA","WR","0.0","1","0.0"
"145","Phillip Tanner","FA","RB","0.0","1","0.0"
"145","Joseph Morgan","FA","WR","0.0","1","0.0"
"145","Tommy Gallarda","FA","TE","0.0","1","0.0"
"145","Lestar Jean","FA","WR","0.0","1","0.0"
"145","Jonathan Grimes","FA","RB","0.0","1","0.0"
"145","Armon Binns","FA","WR","0.0","1","0.0"
"145","LaQuan Williams","FA","WR","0.0","1","0.0"
"145","Greg Camarillo","FA","WR","0.0","1","0.0"
"145","Jerome Felton","FA","RB","0.0","1","0.0"
"145","Jeff King","FA","TE","0.0","1","0.0"
"145","Jake O'Connell","FA","TE","0.0","1","0.0"
"145","Jacoby Jones","FA","WR","0.0","1","0.0"
"145","John Phillips","FA","TE","0.0","1","0.0"
"145","Evan Moore","FA","TE","0.0","1","0.0"
"145","Eric Weems","FA","WR","0.0","1","0.0"
"145","Early Doucet","FA","WR","0.0","1","0.0"
"145","Domenik Hixon","FA","WR","0.0","1","0.0"
"145","Devin Aromashodu","FA","WR","0.0","1","0.0"
"145","Jordy Nelson","FA","WR","0.0","1","0.0"
"145","Lousaka Polite","FA","RB","0.0","1","0.0"
"145","Leonard Pope","FA","TE","0.0","1","0.0"
"145","Leon Washington","FA","RB","0.0","1","0.0"
"145","Le'Ron McClain","FA","RB","0.0","1","0.0"
"145","Kellen Davis","FA","TE","0.0","1","0.0"
"145","Kassim Osgood","FA","WR","0.0","1","0.0"
"145","Josh Scobee","FA","K","0.0","1","0.0"
"145","Josh Cribbs","FA","WR","0.0","1","0.0"
"145","Brad Smith","FA","WR","0.0","1","0.0"
"145","Ben Hartsock","FA","TE","0.0","1","0.0"
"145","Washington Redskins","WAS","DST","0.0","1","0.0"
"145","David Thomas","FA","TE","0.0","1","0.0"
"145","Corey McIntyre","FA","RB","0.0","1","0.0"
"145","Darius Reynaud","FA","RB","0.0","1","0.0"
"145","Dante Rosario","FA","TE","0.0","1","0.0"
"145","Chris Pressley","FA","RB","0.0","1","0.0"
"145","Chris Ogbonnaya","FA","RB","0.0","1","0.0"
"145","Chris Cooley","FA","TE","0.0","1","0.0"
"145","Chase Daniel","CHI","QB","0.0","1","0.0"
"145","Charly Martin","FA","WR","0.0","1","0.0"
"145","Anthony McCoy","FA","TE","0.0","1","0.0"
"145","Cedric Peerman","FA","RB","0.0","1","0.0"
"145","Tony Moeaki","FA","TE","0.0","1","0.0"
"145","Riley Cooper","FA","WR","0.0","1","0.0"
"145","Arrelious Benn","FA","WR","0.0","1","0.0"
"145","Jerrel Jernigan","FA","WR","0.0","1","0.0"
"145","Marlon Moore","FA","WR","0.0","1","0.0"
"145","Antone Smith","FA","RB","0.0","1","0.0"
"145","Keith Toston","FA","RB","0.0","1","0.0"
"145","Chris Gronkowski","FA","RB","0.0","1","0.0"
"145","Jim Dray","FA","TE","0.0","1","0.0"
"145","Keiland Williams","FA","RB","0.0","1","0.0"
"145","Harry Douglas","FA","WR","0.0","1","0.0"
"145","Randy McMichael","FA","TE","0.0","1","0.0"
"145","Ramses Barden","FA","WR","0.0","1","0.0"
"145","Quinn Johnson","FA","RB","0.0","1","0.0"
"145","Owen Schmitt","FA","RB","0.0","1","0.0"
"145","Roscoe Parrish","FA","WR","0.0","1","0.0"
"145","Mike Thomas","FA","WR","0.0","1","0.0"
"145","Maurice Stovall","FA","WR","0.0","1","0.0"
"145","Matt Willis","FA","WR","0.0","1","0.0"
"145","Matt Spaeth","FA","TE","0.0","1","0.0"
"145","Ruvell Martin","FA","WR","0.0","1","0.0"
"145","Zach Potter","FA","TE","0.0","1","0.0"
"145","Will Heller","FA","TE","0.0","1","0.0"
"145","Travis Beckum","FA","TE","0.0","1","0.0"
"145","Terrance Copper","FA","WR","0.0","1","0.0"
"145","Stefan Logan","FA","RB","0.0","1","0.0"
"145","Jorvorskie Lane","FA","RB","0.0","1","0.0"
"146","Jason Campbell","FA","QB","-0.3","1","-0.3"
"147","Brandon Banks","FA","WR","-0.4","1","-0.4"
"148","Jared Cook","NO","TE","-1.4","1","-1.4"
"149","Travaris Cadet","FA","RB","-1.5","1","-1.5"
""
""
