"Rank","Player","Team","Position","Points","Games","Avg"
"37","Peyton Manning","FA","QB","14.4","1","14.4"
"38","Cam Newton","CAR","QB","14.3","1","14.3"
"39","New York Jets","NYJ","DST","14.0","1","14.0"
"39","Justin Tucker","BAL","K","14.0","1","14.0"
"40","Darrius Heyward-Bey","FA","WR","13.8","1","13.8"
"41","Demaryius Thomas","NE","WR","13.5","1","13.5"
"42","Donald Jones","FA","WR","13.4","1","13.4"
"43","C.J. Spiller","FA","RB","13.1","1","13.1"
"44","Seattle Seahawks","SEA","DST","13.0","1","13.0"
"44","Michael Crabtree","ARI","WR","13.0","1","13.0"
"45","Jarius Wright","CAR","WR","12.8","1","12.8"
"45","Ray Rice","FA","RB","12.8","1","12.8"
"46","Dennis Pitta","FA","TE","12.7","1","12.7"
"47","Scott Chandler","FA","TE","12.5","1","12.5"
"48","Kyle Rudolph","MIN","TE","12.4","1","12.4"
"49","Malcom Floyd","FA","WR","12.3","1","12.3"
"50","Connor Barth","FA","K","12.0","1","12.0"
"51","Doug Martin","FA","RB","11.9","1","11.9"
"52","Antonio Gates","FA","TE","11.7","1","11.7"
"53","Brandon Stokley","FA","WR","11.4","1","11.4"
"53","Roddy White","FA","WR","11.4","1","11.4"
"54","Mohamed Sanu","ATL","WR","11.0","1","11.0"
"54","Matt Prater","DET","K","11.0","1","11.0"
"55","Brandon Marshall","FA","WR","10.7","1","10.7"
"56","Marcel Reece","FA","RB","10.4","1","10.4"
"57","Danny Amendola","DET","WR","10.2","1","10.2"
"57","LeSean McCoy","KC","RB","10.2","1","10.2"
"58","Shaun Suisham","FA","K","10.0","1","10.0"
"58","Adam Vinatieri","IND","K","10.0","1","10.0"
"59","Reggie Wayne","FA","WR","9.6","1","9.6"
"59","Brian Quick","FA","WR","9.6","1","9.6"
"60","Titus Young","FA","WR","9.5","1","9.5"
"61","Brandon Pettigrew","FA","TE","9.2","1","9.2"
"62","Rob Gronkowski","FA","TE","9.1","1","9.1"
"62","Lance Moore","FA","WR","9.1","1","9.1"
"63","Sebastian Janikowski","FA","K","9.0","1","9.0"
"63","Matt Bryant","ATL","K","9.0","1","9.0"
"63","New England Patriots","NE","DST","9.0","1","9.0"
"63","Chicago Bears","CHI","DST","9.0","1","9.0"
"64","Ben Roethlisberger","PIT","QB","8.8","1","8.8"
"64","Nick Foles","JAC","QB","8.8","1","8.8"
"65","Jared Cook","NO","TE","8.6","1","8.6"
"65","Marques Colston","FA","WR","8.6","1","8.6"
"65","Stevie Johnson","FA","WR","8.6","1","8.6"
"66","Riley Cooper","FA","WR","8.4","1","8.4"
"67","Tiquan Underwood","FA","WR","8.2","1","8.2"
"68","Shayne Graham","FA","K","8.0","1","8.0"
"68","Dan Bailey","MIN","K","8.0","1","8.0"
"68","Rian Lindell","FA","K","8.0","1","8.0"
"68","Pittsburgh Steelers","PIT","DST","8.0","1","8.0"
"69","Brian Hartline","FA","WR","7.9","1","7.9"
"70","Ryan Mathews","FA","RB","7.6","1","7.6"
"70","Andrew Hawkins","FA","WR","7.6","1","7.6"
"71","Hakeem Nicks","FA","WR","7.5","1","7.5"
"71","Austin Pettis","FA","WR","7.5","1","7.5"
"71","Julio Jones","ATL","WR","7.5","1","7.5"
"71","Michael Vick","FA","QB","7.5","1","7.5"
"71","Jermaine Gresham","FA","TE","7.5","1","7.5"
"72","Wes Welker","FA","WR","7.4","1","7.4"
"72","Alex Smith","WAS","QB","7.4","1","7.4"
"72","Mike Wallace","FA","WR","7.4","1","7.4"
"72","Blaine Gabbert","TB","QB","7.4","1","7.4"
"73","Ronnie Hillman","FA","RB","7.3","1","7.3"
"74","Ryan Succop","TEN","K","7.0","1","7.0"
"74","Jason Hanson","FA","K","7.0","1","7.0"
"74","Lawrence Tynes","FA","K","7.0","1","7.0"
"74","Garrett Hartley","FA","K","7.0","1","7.0"
"74","Kansas City Chiefs","KC","DST","7.0","1","7.0"
"74","Robbie Gould","SF","K","7.0","1","7.0"
"74","Mike Nugent","FA","K","7.0","1","7.0"
"75","Kendall Wright","FA","WR","6.9","1","6.9"
"75","Willis McGahee","FA","RB","6.9","1","6.9"
"76","Chad Henne","KC","QB","6.8","1","6.8"
"76","Tony Moeaki","FA","TE","6.8","1","6.8"
"77","Mark Ingram","BAL","RB","6.7","1","6.7"
"78","Donnie Avery","FA","WR","6.5","1","6.5"
"79","Mike Williams","FA","WR","6.4","1","6.4"
"79","Stanley Havili","FA","RB","6.4","1","6.4"
"80","Dallas Clark","FA","TE","6.3","1","6.3"
"80","Shonn Greene","FA","RB","6.3","1","6.3"
"81","DeSean Jackson","PHI","WR","6.2","1","6.2"
"81","Jacquizz Rodgers","FA","RB","6.2","1","6.2"
"82","Micheal Spurlock","FA","WR","6.1","1","6.1"
"83","Nick Novak","FA","K","6.0","1","6.0"
"83","Jacoby Jones","FA","WR","6.0","1","6.0"
"83","Jacksonville Jaguars","JAC","DST","6.0","1","6.0"
"83","Jonathan Dwyer","FA","RB","6.0","1","6.0"
"83","Minnesota Vikings","MIN","DST","6.0","1","6.0"
"84","Ed Dickson","SEA","TE","5.9","1","5.9"
"84","Vick Ballard","FA","RB","5.9","1","5.9"
"84","Vincent Jackson","FA","WR","5.9","1","5.9"
"85","Daryl Richardson","FA","RB","5.8","1","5.8"
"85","BenJarvus Green-Ellis","FA","RB","5.8","1","5.8"
"86","Laurent Robinson","FA","WR","5.7","1","5.7"
"86","Brandon Myers","FA","TE","5.7","1","5.7"
"87","Daniel Thomas","FA","RB","5.5","1","5.5"
"87","Dwayne Bowe","FA","WR","5.5","1","5.5"
"88","Matt Cassel","FA","QB","5.4","1","5.4"
"88","Jonathan Stewart","FA","RB","5.4","1","5.4"
"89","Davone Bess","FA","WR","5.3","1","5.3"
"90","Ahmad Bradshaw","FA","RB","5.1","1","5.1"
"91","David Akers","FA","K","5.0","1","5.0"
"91","Los Angeles Rams","LAR","DST","5.0","1","5.0"
"91","Greg Zuerlein","LAR","K","5.0","1","5.0"
"91","Alex Henery","FA","K","5.0","1","5.0"
"92","Harry Douglas","FA","WR","4.9","1","4.9"
"93","Mikel Leshoure","FA","RB","4.8","1","4.8"
"93","Joique Bell","FA","RB","4.8","1","4.8"
"93","Lance Kendricks","NE","TE","4.8","1","4.8"
"94","Brandon Gibson","FA","WR","4.7","1","4.7"
"94","Heath Miller","FA","TE","4.7","1","4.7"
"94","Jason Witten","DAL","TE","4.7","1","4.7"
"94","Dustin Keller","FA","TE","4.7","1","4.7"
"95","Brandon Lloyd","FA","WR","4.5","1","4.5"
"96","Jason Campbell","FA","QB","4.3","1","4.3"
"97","Donald Brown","FA","RB","4.2","1","4.2"
"97","Doug Baldwin","FA","WR","4.2","1","4.2"
"97","Jeremy Kerley","FA","WR","4.2","1","4.2"
"98","Dan Carpenter","FA","K","4.0","1","4.0"
"98","Steven Hauschka","BUF","K","4.0","1","4.0"
"98","San Francisco 49ers","SF","DST","4.0","1","4.0"
"98","Mike Tolbert","FA","RB","4.0","1","4.0"
"98","Josh Scobee","FA","K","4.0","1","4.0"
"99","Anquan Boldin","FA","WR","3.8","1","3.8"
"100","Martellus Bennett","FA","TE","3.7","1","3.7"
"100","Zach Miller","FA","TE","3.7","1","3.7"
"101","Matt Schaub","ATL","QB","3.6","1","3.6"
"101","Matt Forte","FA","RB","3.6","1","3.6"
"101","Eddie Royal","FA","WR","3.6","1","3.6"
"101","Kenny Britt","FA","WR","3.6","1","3.6"
"101","Marcedes Lewis","GB","TE","3.6","1","3.6"
"102","Andre Johnson","FA","WR","3.5","1","3.5"
"103","Emmanuel Sanders","DEN","WR","3.4","1","3.4"
"104","Miles Austin","FA","WR","3.2","1","3.2"
"104","Damaris Johnson","FA","WR","3.2","1","3.2"
"104","Peyton Hillis","FA","RB","3.2","1","3.2"
"105","Devin Aromashodu","FA","WR","3.1","1","3.1"
"105","Brent Celek","FA","TE","3.1","1","3.1"
"105","Damian Williams","FA","WR","3.1","1","3.1"
"105","Joel Dreessen","FA","TE","3.1","1","3.1"
"105","Dwayne Allen","FA","TE","3.1","1","3.1"
"106","T.Y. Hilton","IND","WR","3.0","1","3.0"
"106","Atlanta Falcons","ATL","DST","3.0","1","3.0"
"106","Vernon Davis","WAS","TE","3.0","1","3.0"
"106","Cedric Peerman","FA","RB","3.0","1","3.0"
"106","Deion Branch","IND","WR","3.0","1","3.0"
"106","Kevin Walter","FA","WR","3.0","1","3.0"
"106","New Orleans Saints","NO","DST","3.0","1","3.0"
"107","Byron Leftwich","PIT","QB","2.9","1","2.9"
"107","Lawrence Vickers","FA","RB","2.9","1","2.9"
"107","Brandon LaFell","FA","WR","2.9","1","2.9"
"108","Jerome Simpson","FA","WR","2.8","1","2.8"
"109","Justin Forsett","FA","RB","2.7","1","2.7"
"109","Eli Manning","NYG","QB","2.7","1","2.7"
"109","Rashad Jennings","FA","RB","2.7","1","2.7"
"110","Juron Criner","FA","WR","2.6","1","2.6"
"110","Jalen Parmele","FA","RB","2.6","1","2.6"
"110","Victor Cruz","FA","WR","2.6","1","2.6"
"110","Tandon Doss","FA","WR","2.6","1","2.6"
"110","Ryan Tannehill","TEN","QB","2.6","1","2.6"
"111","Lamar Miller","HOU","RB","2.5","1","2.5"
"111","Clay Harbor","FA","TE","2.5","1","2.5"
"111","Justin Blackmon","FA","WR","2.5","1","2.5"
"112","Derek Hagan","FA","WR","2.4","1","2.4"
"112","Ronnie Brown","FA","RB","2.4","1","2.4"
"112","Kyle Williams","FA","WR","2.4","1","2.4"
"113","Kendall Hunter","FA","RB","2.3","1","2.3"
"113","DeAngelo Williams","FA","RB","2.3","1","2.3"
"113","Bernard Pierce","FA","RB","2.3","1","2.3"
"114","Ramses Barden","FA","WR","2.2","1","2.2"
"114","Jerricho Cotchery","FA","WR","2.2","1","2.2"
"114","Jeremy Stewart","FA","RB","2.2","1","2.2"
"115","Steve Smith","FA","WR","2.1","1","2.1"
"115","LaVon Brazill","FA","WR","2.1","1","2.1"
"115","Jackie Battle","FA","RB","2.1","1","2.1"
"116","New York Giants","NYG","DST","2.0","1","2.0"
"116","Mario Manningham","FA","WR","2.0","1","2.0"
"116","Lance Dunbar","FA","RB","2.0","1","2.0"
"117","Orson Charles","FA","TE","1.9","1","1.9"
"117","Isaac Redman","FA","RB","1.9","1","1.9"
"117","Randy Moss","FA","WR","1.9","1","1.9"
"118","Dexter McCluster","FA","RB","1.8","1","1.8"
"119","Tim Tebow","FA","QB","1.7","1","1.7"
"119","Robert Turbin","FA","RB","1.7","1","1.7"
"119","Trindon Holliday","FA","WR","1.7","1","1.7"
"120","Travaris Cadet","FA","RB","1.6","1","1.6"
"120","Pierre Thomas","FA","RB","1.6","1","1.6"
"120","Shane Vereen","FA","RB","1.6","1","1.6"
"121","Michael Turner","FA","RB","1.5","1","1.5"
"121","Darius Reynaud","FA","RB","1.5","1","1.5"
"121","David Ausberry","FA","TE","1.5","1","1.5"
"121","Charles Clay","ARI","TE","1.5","1","1.5"
"121","David Paulson","FA","TE","1.5","1","1.5"
"121","Toby Gerhart","FA","RB","1.5","1","1.5"
"121","Garrett Graham","FA","TE","1.5","1","1.5"
"121","Eric Decker","FA","WR","1.5","1","1.5"
"122","Michael Bush","FA","RB","1.4","1","1.4"
"123","Jay Cutler","FA","QB","1.3","1","1.3"
"123","Taiwan Jones","HOU","RB","1.3","1","1.3"
"124","Michael Jenkins","FA","WR","1.2","1","1.2"
"124","Jason Snelling","FA","RB","1.2","1","1.2"
"125","Steve Smith","FA","WR","1.1","1","1.1"
"125","Jon Baldwin","FA","WR","1.1","1","1.1"
"125","Bilal Powell","NYJ","RB","1.1","1","1.1"
"125","Dante Rosario","FA","TE","1.1","1","1.1"
"125","Luke Stocker","ATL","TE","1.1","1","1.1"
"125","Rod Streater","FA","WR","1.1","1","1.1"
"125","Trevor Graham","FA","WR","1.1","1","1.1"
"125","Jabar Gaffney","FA","WR","1.1","1","1.1"
"125","John Carlson","FA","TE","1.1","1","1.1"
"126","Mark Sanchez","FA","QB","1.0","1","1.0"
"126","Justin Medlock","FA","K","1.0","1","1.0"
"126","Los Angeles Chargers","LAC","DST","1.0","1","1.0"
"126","Clyde Gates","FA","WR","1.0","1","1.0"
"126","Carolina Panthers","CAR","DST","1.0","1","1.0"
"126","Detroit Lions","DET","DST","1.0","1","1.0"
"126","Nick Folk","FA","K","1.0","1","1.0"
"127","Lex Hilliard","FA","RB","0.9","1","0.9"
"127","Earl Bennett","FA","WR","0.9","1","0.9"
"127","Armanti Edwards","FA","WR","0.9","1","0.9"
"127","Reggie Bush","FA","RB","0.9","1","0.9"
"128","Robert Meachem","FA","WR","0.8","1","0.8"
"128","Gary Barnidge","FA","TE","0.8","1","0.8"
"128","Domenik Hixon","FA","WR","0.8","1","0.8"
"129","Will Johnson","FA","RB","0.7","1","0.7"
"129","Kyle Adams","FA","TE","0.7","1","0.7"
"129","Delone Carter","FA","RB","0.7","1","0.7"
"129","Craig Stevens","FA","TE","0.7","1","0.7"
"130","Ryan Broyles","FA","WR","0.6","1","0.6"
"130","Jacob Tamme","FA","TE","0.6","1","0.6"
"131","Michael Palmer","FA","TE","0.5","1","0.5"
"131","Lee Smith","BUF","TE","0.5","1","0.5"
"131","Henry Hynoski","FA","RB","0.5","1","0.5"
"131","Nate Washington","FA","WR","0.5","1","0.5"
"131","Jerome Felton","FA","RB","0.5","1","0.5"
"131","Le'Ron McClain","FA","RB","0.5","1","0.5"
"132","Devin Hester","FA","WR","0.4","1","0.4"
"132","Matt Spaeth","FA","TE","0.4","1","0.4"
"132","Rueben Randle","FA","WR","0.4","1","0.4"
"132","Anthony Fasano","FA","TE","0.4","1","0.4"
"132","Brian Leonard","FA","RB","0.4","1","0.4"
"133","Quinn Johnson","FA","RB","0.3","1","0.3"
"133","Vonta Leach","FA","RB","0.3","1","0.3"
"133","Cole Beasley","BUF","WR","0.3","1","0.3"
"133","Robert Hughes","FA","RB","0.3","1","0.3"
"133","LeGarrette Blount","FA","RB","0.3","1","0.3"
"134","Matt Willis","FA","WR","0.2","1","0.2"
"135","Matt Moore","KC","QB","0.1","1","0.1"
"135","Bryce Brown","FA","RB","0.1","1","0.1"
"135","David Wilson","FA","RB","0.1","1","0.1"
"136","James Hanna","FA","TE","0.0","1","0.0"
"136","Dion Lewis","TEN","RB","0.0","1","0.0"
"136","Jermaine Kearse","DET","WR","0.0","1","0.0"
"136","Ryan Whalen","FA","WR","0.0","1","0.0"
"136","Mario Harvey","FA","RB","0.0","1","0.0"
"136","Bruce Miller","FA","TE","0.0","1","0.0"
"136","Virgil Green","LAC","TE","0.0","1","0.0"
"136","Steve Maneri","FA","TE","0.0","1","0.0"
"136","Richard Gordon","FA","TE","0.0","1","0.0"
"136","Tyrod Taylor","LAC","QB","0.0","1","0.0"
"136","Dwayne Harris","OAK","WR","0.0","1","0.0"
"136","DeVier Posey","FA","WR","0.0","1","0.0"
"136","Nathan Palmer","FA","WR","0.0","1","0.0"
"136","Jamie Harper","FA","RB","0.0","1","0.0"
"136","Will Ta'ufo'ou","FA","RB","0.0","1","0.0"
"136","Devon Wylie","FA","WR","0.0","1","0.0"
"136","Evan Rodriguez","FA","RB","0.0","1","0.0"
"136","Keshawn Martin","FA","WR","0.0","1","0.0"
"136","Taylor Thompson","FA","TE","0.0","1","0.0"
"136","Stephen Hill","FA","WR","0.0","1","0.0"
"136","Chris Owusu","FA","WR","0.0","1","0.0"
"136","Drew Davis","FA","WR","0.0","1","0.0"
"136","Weslye Saunders","FA","TE","0.0","1","0.0"
"136","Rhett Ellison","NYG","TE","0.0","1","0.0"
"136","Tyler Clutts","FA","RB","0.0","1","0.0"
"136","Richie Brockel","FA","TE","0.0","1","0.0"
"136","Erik Lorig","FA","RB","0.0","1","0.0"
"136","LaQuan Williams","FA","WR","0.0","1","0.0"
"136","David Gilreath","FA","WR","0.0","1","0.0"
"136","Jeff Cumberland","FA","TE","0.0","1","0.0"
"136","Armando Allen","FA","RB","0.0","1","0.0"
"136","Will Tukuafu","FA","RB","0.0","1","0.0"
"136","Andre Holmes","FA","WR","0.0","1","0.0"
"136","Shaun Draughn","FA","RB","0.0","1","0.0"
"136","Jed Collins","FA","RB","0.0","1","0.0"
"136","Curtis Brinkley","FA","RB","0.0","1","0.0"
"136","Tommy Gallarda","FA","TE","0.0","1","0.0"
"136","Anthony Allen","FA","RB","0.0","1","0.0"
"136","Marcus Thigpen","FA","WR","0.0","1","0.0"
"136","Terrance Ganaway","FA","RB","0.0","1","0.0"
"136","Garrett Celek","SF","TE","0.0","1","0.0"
"136","Stephen Burton","FA","WR","0.0","1","0.0"
"136","Baron Batch","FA","RB","0.0","1","0.0"
"136","Konrad Reuland","FA","TE","0.0","1","0.0"
"136","Jonathan Grimes","FA","RB","0.0","1","0.0"
"136","Chris Rainey","FA","RB","0.0","1","0.0"
"136","Joseph Morgan","FA","WR","0.0","1","0.0"
"136","Phillip Tanner","FA","RB","0.0","1","0.0"
"136","Kevin Elliott","FA","WR","0.0","1","0.0"
"136","Nate Eachus","FA","RB","0.0","1","0.0"
"136","Matt Asiata","FA","RB","0.0","1","0.0"
"136","Lestar Jean","FA","WR","0.0","1","0.0"
"136","Visanthe Shiancoe","FA","TE","0.0","1","0.0"
"136","John Phillips","FA","TE","0.0","1","0.0"
"136","James Casey","FA","TE","0.0","1","0.0"
"136","Jake O'Connell","FA","TE","0.0","1","0.0"
"136","Greg Camarillo","FA","WR","0.0","1","0.0"
"136","Evan Moore","FA","TE","0.0","1","0.0"
"136","Julian Edelman","NE","WR","0.0","1","0.0"
"136","Louis Murphy","FA","WR","0.0","1","0.0"
"136","Leonard Pope","FA","TE","0.0","1","0.0"
"136","Kevin Smith","FA","RB","0.0","1","0.0"
"136","Kevin Ogletree","FA","WR","0.0","1","0.0"
"136","Kassim Osgood","FA","WR","0.0","1","0.0"
"136","Eric Weems","FA","WR","0.0","1","0.0"
"136","Matt Slater","NE","WR","0.0","1","0.0"
"136","Braylon Edwards","FA","WR","0.0","1","0.0"
"136","Brad Smith","FA","WR","0.0","1","0.0"
"136","Ben Hartsock","FA","TE","0.0","1","0.0"
"136","Bear Pascoe","FA","TE","0.0","1","0.0"
"136","Andre Caldwell","FA","WR","0.0","1","0.0"
"136","Devery Henderson","FA","WR","0.0","1","0.0"
"136","Delanie Walker","TEN","TE","0.0","1","0.0"
"136","David Thomas","FA","TE","0.0","1","0.0"
"136","Daniel Fells","FA","TE","0.0","1","0.0"
"136","Corey McIntyre","FA","RB","0.0","1","0.0"
"136","Brit Miller","FA","RB","0.0","1","0.0"
"136","Chris Pressley","FA","RB","0.0","1","0.0"
"136","Chaz Schilens","FA","WR","0.0","1","0.0"
"136","Chase Daniel","CHI","QB","0.0","1","0.0"
"136","Matt Leinart","FA","QB","0.0","1","0.0"
"136","Matthew Mulligan","FA","TE","0.0","1","0.0"
"136","Lance Ball","FA","RB","0.0","1","0.0"
"136","Anthony McCoy","FA","TE","0.0","1","0.0"
"136","Michael Hoomanawanui","FA","TE","0.0","1","0.0"
"136","David Gettis","FA","WR","0.0","1","0.0"
"136","Marlon Moore","FA","WR","0.0","1","0.0"
"136","Dorin Dickerson","FA","TE","0.0","1","0.0"
"136","Antone Smith","FA","RB","0.0","1","0.0"
"136","Chris Gronkowski","FA","RB","0.0","1","0.0"
"136","Nate Byham","FA","TE","0.0","1","0.0"
"136","Anthony Dixon","FA","RB","0.0","1","0.0"
"136","Randy McMichael","FA","TE","0.0","1","0.0"
"136","Owen Schmitt","FA","RB","0.0","1","0.0"
"136","Ruvell Martin","FA","WR","0.0","1","0.0"
"136","Montell Owens","FA","RB","0.0","1","0.0"
"136","Mike Thomas","FA","WR","0.0","1","0.0"
"136","Mike Cox","FA","RB","0.0","1","0.0"
"136","Michael Robinson","FA","RB","0.0","1","0.0"
"136","Maurice Stovall","FA","WR","0.0","1","0.0"
"136","Roscoe Parrish","FA","WR","0.0","1","0.0"
"136","Jorvorskie Lane","FA","RB","0.0","1","0.0"
"136","Terrance Copper","FA","WR","0.0","1","0.0"
"136","Zach Potter","FA","TE","0.0","1","0.0"
"136","Will Heller","FA","TE","0.0","1","0.0"
"136","Travis Beckum","FA","TE","0.0","1","0.0"
"136","Tony Scheffler","FA","TE","0.0","1","0.0"
"136","Ted Ginn","NO","WR","0.0","1","0.0"
"136","Tashard Choice","FA","RB","0.0","1","0.0"
"136","Stefan Logan","FA","RB","0.0","1","0.0"
"137","Leon Washington","FA","RB","-0.1","1","-0.1"
"137","Jason Avant","FA","WR","-0.1","1","-0.1"
"137","Danny Ware","FA","RB","-0.1","1","-0.1"
"138","Matt Hasselbeck","FA","QB","-0.3","1","-0.3"
"139","Philadelphia Eagles","PHI","DST","-1.0","1","-1.0"
"140","Isaiah Pead","FA","RB","-1.1","1","-1.1"
"141","Kellen Davis","FA","TE","-1.4","1","-1.4"
"142","Brandon Tate","FA","WR","-2.0","1","-2.0"
"142","Oakland Raiders","OAK","DST","-2.0","1","-2.0"
"143","Miami Dolphins","MIA","DST","-3.0","1","-3.0"
"143","Buffalo Bills","BUF","DST","-3.0","1","-3.0"
""
""
