"Rank","Player","Team","Position","Points","Games","Avg"
"75","David Thomas","FA","TE","8.1","1","8.1"
"75","Vincent Jackson","FA","WR","8.1","1","8.1"
"76","Dallas Cowboys","DAL","DST","8.0","1","8.0"
"76","Domenik Hixon","FA","WR","8.0","1","8.0"
"76","Riley Cooper","FA","WR","8.0","1","8.0"
"76","Jacob Hester","FA","RB","8.0","1","8.0"
"77","Miles Austin","FA","WR","7.9","1","7.9"
"78","Nick Foles","JAC","QB","7.8","1","7.8"
"79","Carson Palmer","FA","QB","7.7","1","7.7"
"79","Brian Hartline","FA","WR","7.7","1","7.7"
"80","Sidney Rice","FA","WR","7.6","1","7.6"
"80","Brandon Gibson","FA","WR","7.6","1","7.6"
"81","Ryan Fitzpatrick","MIA","QB","7.5","1","7.5"
"82","Greg Little","FA","WR","7.4","1","7.4"
"83","Brian Quick","FA","WR","7.2","1","7.2"
"84","Alex Henery","FA","K","7.0","1","7.0"
"84","Graham Gano","CAR","K","7.0","1","7.0"
"84","Olindo Mare","FA","K","7.0","1","7.0"
"84","Chicago Bears","CHI","DST","7.0","1","7.0"
"85","Shonn Greene","FA","RB","6.9","1","6.9"
"85","Delanie Walker","TEN","TE","6.9","1","6.9"
"85","Jimmy Graham","GB","TE","6.9","1","6.9"
"86","David Wilson","FA","RB","6.6","1","6.6"
"86","Jorvorskie Lane","FA","RB","6.6","1","6.6"
"87","Pierre Garcon","FA","WR","6.5","1","6.5"
"88","Golden Tate","NYG","WR","6.4","1","6.4"
"89","Mike Williams","FA","WR","6.3","1","6.3"
"89","Jermaine Gresham","FA","TE","6.3","1","6.3"
"90","Nate Washington","FA","WR","6.2","1","6.2"
"90","Rod Streater","FA","WR","6.2","1","6.2"
"91","Jermichael Finley","FA","TE","6.1","1","6.1"
"92","Marques Colston","FA","WR","6.0","1","6.0"
"92","Rian Lindell","FA","K","6.0","1","6.0"
"92","Shaun Suisham","FA","K","6.0","1","6.0"
"92","Josh Morgan","FA","WR","6.0","1","6.0"
"92","Washington Redskins","WAS","DST","6.0","1","6.0"
"92","Kansas City Chiefs","KC","DST","6.0","1","6.0"
"92","Justin Tucker","BAL","K","6.0","1","6.0"
"93","Dexter McCluster","FA","RB","5.9","1","5.9"
"94","Scott Chandler","FA","TE","5.8","1","5.8"
"95","Santana Moss","FA","WR","5.7","1","5.7"
"96","Curtis Brinkley","FA","RB","5.6","1","5.6"
"96","Wes Welker","FA","WR","5.6","1","5.6"
"96","Greg Olsen","CAR","TE","5.6","1","5.6"
"97","Austin Pettis","FA","WR","5.5","1","5.5"
"98","Jeremy Maclin","FA","WR","5.3","1","5.3"
"98","Montell Owens","FA","RB","5.3","1","5.3"
"98","Jason Snelling","FA","RB","5.3","1","5.3"
"99","Philip Rivers","LAC","QB","5.2","1","5.2"
"100","Jacoby Jones","FA","WR","5.1","1","5.1"
"101","Adam Vinatieri","IND","K","5.0","1","5.0"
"101","Greg Jennings","FA","WR","5.0","1","5.0"
"101","Jason Hanson","FA","K","5.0","1","5.0"
"102","Michael Robinson","FA","RB","4.9","1","4.9"
"103","Logan Paulsen","HOU","TE","4.7","1","4.7"
"103","Braylon Edwards","FA","WR","4.7","1","4.7"
"104","Tiquan Underwood","FA","WR","4.6","1","4.6"
"104","Dwayne Harris","OAK","WR","4.6","1","4.6"
"104","Denarius Moore","FA","WR","4.6","1","4.6"
"104","DeVier Posey","FA","WR","4.6","1","4.6"
"105","Bryce Brown","FA","RB","4.5","1","4.5"
"105","James Hanna","FA","TE","4.5","1","4.5"
"106","Isaac Redman","FA","RB","4.4","1","4.4"
"106","Jason Avant","FA","WR","4.4","1","4.4"
"107","Bilal Powell","NYJ","RB","4.3","1","4.3"
"108","Dallas Clark","FA","TE","4.2","1","4.2"
"109","Alex Green","FA","RB","4.1","1","4.1"
"109","Ray Rice","FA","RB","4.1","1","4.1"
"109","Michael Hoomanawanui","FA","TE","4.1","1","4.1"
"110","Owen Daniels","FA","TE","4.0","1","4.0"
"110","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"110","Nick Folk","FA","K","4.0","1","4.0"
"110","Hakeem Nicks","FA","WR","4.0","1","4.0"
"111","Malcom Floyd","FA","WR","3.9","1","3.9"
"111","Pierre Thomas","FA","RB","3.9","1","3.9"
"111","Jacquizz Rodgers","FA","RB","3.9","1","3.9"
"112","Matthew Stafford","DET","QB","3.8","1","3.8"
"113","Michael Floyd","FA","WR","3.7","1","3.7"
"113","Donnie Avery","FA","WR","3.7","1","3.7"
"113","Joique Bell","FA","RB","3.7","1","3.7"
"113","Deion Branch","IND","WR","3.7","1","3.7"
"114","Tony Scheffler","FA","TE","3.6","1","3.6"
"114","Tony Moeaki","FA","TE","3.6","1","3.6"
"114","Joel Dreessen","FA","TE","3.6","1","3.6"
"115","Doug Martin","FA","RB","3.5","1","3.5"
"116","Will Johnson","FA","RB","3.4","1","3.4"
"116","Brady Quinn","FA","QB","3.4","1","3.4"
"116","Jordan Cameron","FA","TE","3.4","1","3.4"
"117","Marlon Moore","FA","WR","3.3","1","3.3"
"118","Trevor Graham","FA","WR","3.2","1","3.2"
"118","Danny Ware","FA","RB","3.2","1","3.2"
"119","Michael Preston","FA","WR","3.1","1","3.1"
"119","Kendall Wright","FA","WR","3.1","1","3.1"
"119","LaMichael James","FA","RB","3.1","1","3.1"
"120","Indianapolis Colts","IND","DST","3.0","1","3.0"
"120","Ryan Mathews","FA","RB","3.0","1","3.0"
"120","Josh Scobee","FA","K","3.0","1","3.0"
"120","Jacksonville Jaguars","JAC","DST","3.0","1","3.0"
"120","Phil Dawson","FA","K","3.0","1","3.0"
"120","Pittsburgh Steelers","PIT","DST","3.0","1","3.0"
"120","Ryan Lindley","FA","QB","3.0","1","3.0"
"120","Daryl Richardson","FA","RB","3.0","1","3.0"
"121","Ronnie Hillman","FA","RB","2.9","1","2.9"
"121","Joe McKnight","FA","RB","2.9","1","2.9"
"122","Robert Turbin","FA","RB","2.8","1","2.8"
"122","Tandon Doss","FA","WR","2.8","1","2.8"
"122","Jamaal Charles","FA","RB","2.8","1","2.8"
"122","Jerricho Cotchery","FA","WR","2.8","1","2.8"
"123","Josh Gordon","NE","WR","2.7","1","2.7"
"123","DuJuan Harris","FA","RB","2.7","1","2.7"
"123","Jerome Simpson","FA","WR","2.7","1","2.7"
"124","Brad Smith","FA","WR","2.6","1","2.6"
"125","LeGarrette Blount","FA","RB","2.5","1","2.5"
"126","Eli Manning","NYG","QB","2.4","1","2.4"
"126","Chris Owusu","FA","WR","2.4","1","2.4"
"127","LaRod Stephens-Howling","FA","RB","2.3","1","2.3"
"127","Luke Stocker","ATL","TE","2.3","1","2.3"
"127","Rishard Matthews","FA","WR","2.3","1","2.3"
"128","Stephen Burton","FA","WR","2.2","1","2.2"
"128","Chris Givens","FA","WR","2.2","1","2.2"
"128","Andre Roberts","BUF","WR","2.2","1","2.2"
"128","David Reed","FA","WR","2.2","1","2.2"
"128","Kregg Lumpkin","FA","RB","2.2","1","2.2"
"128","Larry Fitzgerald","ARI","WR","2.2","1","2.2"
"128","Kyle Rudolph","MIN","TE","2.2","1","2.2"
"129","Coby Fleener","FA","TE","2.1","1","2.1"
"129","Cory Harkey","FA","TE","2.1","1","2.1"
"130","Baltimore Ravens","BAL","DST","2.0","1","2.0"
"130","Gary Barnidge","FA","TE","2.0","1","2.0"
"130","Dan Orlovsky","FA","QB","2.0","1","2.0"
"130","Lamar Miller","HOU","RB","2.0","1","2.0"
"130","Richard Murphy","FA","RB","2.0","1","2.0"
"130","Armando Allen","FA","RB","2.0","1","2.0"
"130","Greg Scruggs","FA","TE","2.0","1","2.0"
"130","Josh Freeman","FA","QB","2.0","1","2.0"
"130","Bernard Pierce","FA","RB","2.0","1","2.0"
"131","Darrel Young","FA","RB","1.8","1","1.8"
"131","Louis Murphy","FA","WR","1.8","1","1.8"
"131","Will Heller","FA","TE","1.8","1","1.8"
"132","John Carlson","FA","TE","1.7","1","1.7"
"133","Toby Gerhart","FA","RB","1.6","1","1.6"
"133","Roddy White","FA","WR","1.6","1","1.6"
"133","Craig Stevens","FA","TE","1.6","1","1.6"
"133","Mohamed Massaquoi","FA","WR","1.6","1","1.6"
"133","Josh Cribbs","FA","WR","1.6","1","1.6"
"134","Tim Tebow","FA","QB","1.5","1","1.5"
"134","Marcus Thigpen","FA","WR","1.5","1","1.5"
"134","Lawrence Vickers","FA","RB","1.5","1","1.5"
"134","Brandon Myers","FA","TE","1.5","1","1.5"
"134","Will Tukuafu","FA","RB","1.5","1","1.5"
"134","Chris Rainey","FA","RB","1.5","1","1.5"
"134","Martellus Bennett","FA","TE","1.5","1","1.5"
"134","Victor Cruz","FA","WR","1.5","1","1.5"
"135","Cole Beasley","BUF","WR","1.4","1","1.4"
"135","Torrey Smith","FA","WR","1.4","1","1.4"
"135","Brandon Stokley","FA","WR","1.4","1","1.4"
"135","Reggie Wayne","FA","WR","1.4","1","1.4"
"135","Jackie Battle","FA","RB","1.4","1","1.4"
"135","Kris Durham","FA","WR","1.4","1","1.4"
"136","Brian Leonard","FA","RB","1.3","1","1.3"
"136","Rob Housler","FA","TE","1.3","1","1.3"
"136","Ben Tate","FA","RB","1.3","1","1.3"
"136","Devery Henderson","FA","WR","1.3","1","1.3"
"136","Kevin Smith","FA","RB","1.3","1","1.3"
"136","Demaryius Thomas","NE","WR","1.3","1","1.3"
"136","Jordan Shipley","FA","WR","1.3","1","1.3"
"137","Tyler Thigpen","FA","QB","1.2","1","1.2"
"137","Ryan Grant","FA","RB","1.2","1","1.2"
"137","Benjamin Watson","NE","TE","1.2","1","1.2"
"138","Mike Cox","FA","RB","1.1","1","1.1"
"138","Jarius Wright","CAR","WR","1.1","1","1.1"
"138","Shaun Draughn","FA","RB","1.1","1","1.1"
"138","Michael Jenkins","FA","WR","1.1","1","1.1"
"138","Jeremy Kerley","FA","WR","1.1","1","1.1"
"138","Vonta Leach","FA","RB","1.1","1","1.1"
"138","Kevin Walter","FA","WR","1.1","1","1.1"
"139","Clay Harbor","FA","TE","1.0","1","1.0"
"139","Nick Novak","FA","K","1.0","1","1.0"
"139","Marvin Jones","DET","WR","1.0","1","1.0"
"139","Mason Crosby","GB","K","1.0","1","1.0"
"139","New England Patriots","NE","DST","1.0","1","1.0"
"139","Rob Bironas","FA","K","1.0","1","1.0"
"139","Vernon Davis","WAS","TE","1.0","1","1.0"
"139","Greg Zuerlein","LAR","K","1.0","1","1.0"
"139","New York Giants","NYG","DST","1.0","1","1.0"
"139","Dorin Dickerson","FA","TE","1.0","1","1.0"
"139","Felix Jones","FA","RB","1.0","1","1.0"
"140","Kevin Ogletree","FA","WR","0.9","1","0.9"
"140","Dante Rosario","FA","TE","0.9","1","0.9"
"140","James Casey","FA","TE","0.9","1","0.9"
"140","Andrew Hawkins","FA","WR","0.9","1","0.9"
"140","Brian Robiskie","FA","WR","0.9","1","0.9"
"141","Marcedes Lewis","GB","TE","0.8","1","0.8"
"141","Micheal Spurlock","FA","WR","0.8","1","0.8"
"141","Dan Herron","FA","RB","0.8","1","0.8"
"141","Stanley Havili","FA","RB","0.8","1","0.8"
"141","Alex Smith","FA","TE","0.8","1","0.8"
"141","Ruvell Martin","FA","WR","0.8","1","0.8"
"141","Charles Clay","ARI","TE","0.8","1","0.8"
"141","Doug Baldwin","FA","WR","0.8","1","0.8"
"142","Kenny Britt","FA","WR","0.7","1","0.7"
"142","Jeff King","FA","TE","0.7","1","0.7"
"142","Anthony Dixon","FA","RB","0.7","1","0.7"
"142","Tashard Choice","FA","RB","0.7","1","0.7"
"143","Marcel Reece","FA","RB","0.6","1","0.6"
"143","Jamar Newsome","FA","WR","0.6","1","0.6"
"143","Devon Wylie","FA","WR","0.6","1","0.6"
"143","Daniel Thomas","FA","RB","0.6","1","0.6"
"144","John Kuhn","FA","RB","0.5","1","0.5"
"144","Mike Thomas","FA","WR","0.5","1","0.5"
"144","Leon Washington","FA","RB","0.5","1","0.5"
"144","Montario Hardesty","FA","RB","0.5","1","0.5"
"144","Ben Hartsock","FA","TE","0.5","1","0.5"
"145","Konrad Reuland","FA","TE","0.4","1","0.4"
"145","William Powell","FA","RB","0.4","1","0.4"
"145","Jed Collins","FA","RB","0.4","1","0.4"
"145","Quinn Johnson","FA","RB","0.4","1","0.4"
"146","Travaris Cadet","FA","RB","0.3","1","0.3"
"146","Greg Jones","FA","RB","0.3","1","0.3"
"146","Stevan Ridley","FA","RB","0.3","1","0.3"
"147","Taiwan Jones","HOU","RB","0.0","1","0.0"
"147","LaQuan Williams","FA","WR","0.0","1","0.0"
"147","Jamie Harper","FA","RB","0.0","1","0.0"
"147","Aldrick Robinson","FA","WR","0.0","1","0.0"
"147","Shaun Chapas","FA","RB","0.0","1","0.0"
"147","Baron Batch","FA","RB","0.0","1","0.0"
"147","Ryan Taylor","FA","TE","0.0","1","0.0"
"147","Bruce Miller","FA","TE","0.0","1","0.0"
"147","David Ausberry","FA","TE","0.0","1","0.0"
"147","Weslye Saunders","FA","TE","0.0","1","0.0"
"147","Anquan Boldin","FA","WR","0.0","1","0.0"
"147","Virgil Green","LAC","TE","0.0","1","0.0"
"147","Richard Gordon","FA","TE","0.0","1","0.0"
"147","Armon Binns","FA","WR","0.0","1","0.0"
"147","Ryan Whalen","FA","WR","0.0","1","0.0"
"147","Terrelle Pryor","JAC","WR","0.0","1","0.0"
"147","Lee Smith","BUF","TE","0.0","1","0.0"
"147","Lestar Jean","FA","WR","0.0","1","0.0"
"147","Armond Smith","FA","RB","0.0","1","0.0"
"147","Niles Paul","FA","TE","0.0","1","0.0"
"147","Anthony Allen","FA","RB","0.0","1","0.0"
"147","Anthony Sherman","KC","RB","0.0","1","0.0"
"147","Richie Brockel","FA","TE","0.0","1","0.0"
"147","Tyler Clutts","FA","RB","0.0","1","0.0"
"147","Lance Dunbar","FA","RB","0.0","1","0.0"
"147","Jamize Olawale","DAL","RB","0.0","1","0.0"
"147","Erik Lorig","FA","RB","0.0","1","0.0"
"147","LaRon Byrd","FA","WR","0.0","1","0.0"
"147","Kevin Cone","FA","WR","0.0","1","0.0"
"147","Damaris Johnson","FA","WR","0.0","1","0.0"
"147","Brandon Bolden","NE","RB","0.0","1","0.0"
"147","Jarrett Boykin","FA","WR","0.0","1","0.0"
"147","Matt Asiata","FA","RB","0.0","1","0.0"
"147","Brandon Barden","FA","TE","0.0","1","0.0"
"147","Josh Bellamy","NYJ","WR","0.0","1","0.0"
"147","Garrett Celek","SF","TE","0.0","1","0.0"
"147","Will Ta'ufo'ou","FA","RB","0.0","1","0.0"
"147","Jermaine Kearse","DET","WR","0.0","1","0.0"
"147","Steve Maneri","FA","TE","0.0","1","0.0"
"147","Mario Harvey","FA","RB","0.0","1","0.0"
"147","Drew Davis","FA","WR","0.0","1","0.0"
"147","David Paulson","FA","TE","0.0","1","0.0"
"147","Kyle Adams","FA","TE","0.0","1","0.0"
"147","Marvin McNutt","FA","WR","0.0","1","0.0"
"147","Rueben Randle","FA","WR","0.0","1","0.0"
"147","Joe Adams","FA","WR","0.0","1","0.0"
"147","Alshon Jeffery","PHI","WR","0.0","1","0.0"
"147","Isaiah Pead","FA","RB","0.0","1","0.0"
"147","Cleveland Browns","CLE","DST","0.0","1","0.0"
"147","Trindon Holliday","FA","WR","0.0","1","0.0"
"147","Alfonso Smith","FA","RB","0.0","1","0.0"
"147","Jeron Mastrud","FA","TE","0.0","1","0.0"
"147","Henry Hynoski","FA","RB","0.0","1","0.0"
"147","Toney Clemons","FA","WR","0.0","1","0.0"
"147","LaVon Brazill","FA","WR","0.0","1","0.0"
"147","Juron Criner","FA","WR","0.0","1","0.0"
"147","Taylor Thompson","FA","TE","0.0","1","0.0"
"147","Rhett Ellison","NYG","TE","0.0","1","0.0"
"147","Keshawn Martin","FA","WR","0.0","1","0.0"
"147","Evan Rodriguez","FA","RB","0.0","1","0.0"
"147","A.J. Jenkins","FA","WR","0.0","1","0.0"
"147","Hayden Smith","FA","TE","0.0","1","0.0"
"147","Jeremy Ross","FA","WR","0.0","1","0.0"
"147","Orson Charles","FA","TE","0.0","1","0.0"
"147","Bear Pascoe","FA","TE","0.0","1","0.0"
"147","Devin Aromashodu","FA","WR","0.0","1","0.0"
"147","Mike Nugent","FA","K","0.0","1","0.0"
"147","Matthew Mulligan","FA","TE","0.0","1","0.0"
"147","Matt Willis","FA","WR","0.0","1","0.0"
"147","Matt Spaeth","FA","TE","0.0","1","0.0"
"147","Matt Slater","NE","WR","0.0","1","0.0"
"147","Devin Hester","FA","WR","0.0","1","0.0"
"147","Peyton Hillis","FA","RB","0.0","1","0.0"
"147","Roscoe Parrish","FA","WR","0.0","1","0.0"
"147","Clyde Gates","FA","WR","0.0","1","0.0"
"147","Daniel Fells","FA","TE","0.0","1","0.0"
"147","Ryan Succop","TEN","K","0.0","1","0.0"
"147","Darius Reynaud","FA","RB","0.0","1","0.0"
"147","Robert Meachem","FA","WR","0.0","1","0.0"
"147","Darrius Heyward-Bey","FA","WR","0.0","1","0.0"
"147","Randy McMichael","FA","TE","0.0","1","0.0"
"147","Evan Moore","FA","TE","0.0","1","0.0"
"147","John Phillips","FA","TE","0.0","1","0.0"
"147","Jerome Felton","FA","RB","0.0","1","0.0"
"147","Eric Weems","FA","WR","0.0","1","0.0"
"147","Jacob Tamme","FA","TE","0.0","1","0.0"
"147","Justin Forsett","FA","RB","0.0","1","0.0"
"147","Kassim Osgood","FA","WR","0.0","1","0.0"
"147","Matt Flynn","FA","QB","0.0","1","0.0"
"147","Le'Ron McClain","FA","RB","0.0","1","0.0"
"147","Lex Hilliard","FA","RB","0.0","1","0.0"
"147","Leonard Pope","FA","TE","0.0","1","0.0"
"147","Lavelle Hawkins","FA","WR","0.0","1","0.0"
"147","Kellen Davis","FA","TE","0.0","1","0.0"
"147","Courtney Roby","FA","WR","0.0","1","0.0"
"147","Corey McIntyre","FA","RB","0.0","1","0.0"
"147","Antone Smith","FA","RB","0.0","1","0.0"
"147","Danario Alexander","FA","WR","0.0","1","0.0"
"147","Tom Crabtree","FA","TE","0.0","1","0.0"
"147","Keith Toston","FA","RB","0.0","1","0.0"
"147","Chris Gronkowski","FA","RB","0.0","1","0.0"
"147","Nate Byham","FA","TE","0.0","1","0.0"
"147","Michael Palmer","FA","TE","0.0","1","0.0"
"147","Garrett Graham","FA","TE","0.0","1","0.0"
"147","Jim Dray","FA","TE","0.0","1","0.0"
"147","Keiland Williams","FA","RB","0.0","1","0.0"
"147","Anthony Armstrong","FA","WR","0.0","1","0.0"
"147","Billy Bajema","FA","TE","0.0","1","0.0"
"147","Jerrel Jernigan","FA","WR","0.0","1","0.0"
"147","Jon Baldwin","FA","WR","0.0","1","0.0"
"147","Brandon Tate","FA","WR","0.0","1","0.0"
"147","Anthony McCoy","FA","TE","0.0","1","0.0"
"147","Chase Daniel","CHI","QB","0.0","1","0.0"
"147","Zach Potter","FA","TE","0.0","1","0.0"
"147","Chaz Schilens","FA","WR","0.0","1","0.0"
"147","Travis Beckum","FA","TE","0.0","1","0.0"
"147","Chris Cooley","FA","TE","0.0","1","0.0"
"147","Chris Ogbonnaya","FA","RB","0.0","1","0.0"
"147","Chris Pressley","FA","RB","0.0","1","0.0"
"147","Terrance Copper","FA","WR","0.0","1","0.0"
"147","Ted Ginn","NO","WR","0.0","1","0.0"
"147","Emmanuel Sanders","DEN","WR","0.0","1","0.0"
"147","Ryan Torain","FA","RB","0.0","1","0.0"
"147","Brian Jennings","FA","TE","0.0","1","0.0"
"147","Mardy Gilyard","FA","WR","0.0","1","0.0"
"147","Marcus Easley","FA","WR","0.0","1","0.0"
"147","Armanti Edwards","FA","WR","0.0","1","0.0"
"147","Deji Karim","FA","RB","0.0","1","0.0"
"147","Brandon LaFell","FA","WR","0.0","1","0.0"
"148","Dion Lewis","TEN","RB","-0.1","1","-0.1"
"149","Stefan Logan","FA","RB","-0.2","1","-0.2"
"149","Mark Sanchez","FA","QB","-0.2","1","-0.2"
"150","Luke McCown","FA","QB","-0.3","1","-0.3"
"151","Brock Osweiler","FA","QB","-0.4","1","-0.4"
"152","Lawrence Tynes","FA","K","-1.0","1","-1.0"
"152","Buffalo Bills","BUF","DST","-1.0","1","-1.0"
"152","Detroit Lions","DET","DST","-1.0","1","-1.0"
"153","Mewelde Moore","FA","RB","-1.4","1","-1.4"
"154","Shane Vereen","FA","RB","-1.6","1","-1.6"
"155","Los Angeles Rams","LAR","DST","-2.0","1","-2.0"
"156","Tampa Bay Buccaneers","TB","DST","-3.0","1","-3.0"
""
""
