"Rank","Player","Team","Position","Points","Games","Avg"
"78","Brandon Lloyd","FA","WR","15.4","2","7.7"
"79","Dallas Clark","FA","TE","15.1","2","7.6"
"80","Detroit Lions","DET","DST","15.0","2","7.5"
"80","Tennessee Titans","TEN","DST","15.0","2","7.5"
"80","Sidney Rice","FA","WR","15.0","2","7.5"
"80","Dallas Cowboys","DAL","DST","15.0","2","7.5"
"81","Antonio Brown","FA","WR","14.7","2","7.4"
"82","Lance Moore","FA","WR","14.6","2","7.3"
"82","Alex Green","FA","RB","14.6","2","7.3"
"83","Pierre Thomas","FA","RB","14.1","2","7.1"
"84","David Akers","FA","K","14.0","2","7.0"
"84","Greg Little","FA","WR","14.0","2","7.0"
"85","Kevin Walter","FA","WR","13.4","1","13.4"
"86","Felix Jones","FA","RB","13.3","2","6.7"
"87","Stevie Johnson","FA","WR","13.1","1","13.1"
"87","James Jones","FA","WR","13.1","2","6.6"
"88","Matt Bryant","ATL","K","13.0","1","13.0"
"88","Ryan Succop","TEN","K","13.0","1","13.0"
"88","Dan Carpenter","FA","K","13.0","1","13.0"
"89","Dexter McCluster","FA","RB","12.9","1","12.9"
"89","Daryl Richardson","FA","RB","12.9","2","6.5"
"90","Jamie Harper","FA","RB","12.7","2","6.4"
"91","Jonathan Stewart","FA","RB","12.6","2","6.3"
"91","Kendall Wright","FA","WR","12.6","2","6.3"
"92","Jimmy Graham","GB","TE","12.3","1","12.3"
"93","Tiquan Underwood","FA","WR","12.2","2","6.1"
"93","Matt Cassel","FA","QB","12.2","1","12.2"
"94","Mike Wallace","FA","WR","12.1","2","6.1"
"95","Randy Moss","FA","WR","12.1","2","6.1"
"96","Seattle Seahawks","SEA","DST","12.0","2","6.0"
"96","Jacksonville Jaguars","JAC","DST","12.0","2","6.0"
"96","Steven Hauschka","BUF","K","12.0","2","6.0"
"96","Greg Zuerlein","LAR","K","12.0","2","6.0"
"96","Pittsburgh Steelers","PIT","DST","12.0","2","6.0"
"96","Adam Vinatieri","IND","K","12.0","2","6.0"
"97","Owen Daniels","FA","TE","11.9","1","11.9"
"98","Logan Paulsen","HOU","TE","11.9","2","6.0"
"99","Mikel Leshoure","FA","RB","11.8","2","5.9"
"100","Wes Welker","FA","WR","11.4","2","5.7"
"101","Brandon Pettigrew","FA","TE","11.1","2","5.6"
"102","Arizona Cardinals","ARI","DST","11.0","2","5.5"
"102","Rian Lindell","FA","K","11.0","1","11.0"
"102","Delanie Walker","TEN","TE","11.0","2","5.5"
"102","Shayne Graham","FA","K","11.0","1","11.0"
"102","Robbie Gould","SF","K","11.0","2","5.5"
"102","Rob Bironas","FA","K","11.0","2","5.5"
"102","Justin Tucker","BAL","K","11.0","1","11.0"
"102","Tampa Bay Buccaneers","TB","DST","11.0","2","5.5"
"103","Delone Carter","FA","RB","10.9","2","5.5"
"104","Joseph Morgan","FA","WR","10.8","1","10.8"
"104","Martellus Bennett","FA","TE","10.8","2","5.4"
"105","Donald Jones","FA","WR","10.7","1","10.7"
"106","Chris Rainey","FA","RB","10.6","2","5.3"
"106","Brandon Gibson","FA","WR","10.6","2","5.3"
"107","Daniel Thomas","FA","RB","10.5","1","10.5"
"107","Danny Woodhead","FA","RB","10.5","2","5.3"
"108","Dez Bryant","FA","WR","10.4","2","5.2"
"109","C.J. Spiller","FA","RB","10.2","1","10.2"
"109","Ronnie Brown","FA","RB","10.2","1","10.2"
"110","Indianapolis Colts","IND","DST","10.0","2","5.0"
"110","Blair Walsh","FA","K","10.0","2","5.0"
"110","Matt Prater","DET","K","10.0","1","10.0"
"111","Hakeem Nicks","FA","WR","9.9","2","5.0"
"112","Emmanuel Sanders","DEN","WR","9.6","2","4.8"
"113","Kendall Hunter","FA","RB","9.4","2","4.7"
"114","Brandon Myers","FA","TE","9.3","2","4.7"
"115","Austin Pettis","FA","WR","9.2","2","4.6"
"116","Mike Tolbert","FA","RB","9.1","2","4.6"
"117","Drew Davis","FA","WR","9.0","1","9.0"
"118","Chaz Schilens","FA","WR","8.9","2","4.5"
"119","Matt Moore","KC","QB","8.8","1","8.8"
"119","Donnie Avery","FA","WR","8.8","2","4.4"
"120","David Thomas","FA","TE","8.7","2","4.4"
"121","Rob Housler","FA","TE","8.6","2","4.3"
"122","Andre Johnson","FA","WR","8.6","1","8.6"
"122","Leonard Hankerson","FA","WR","8.6","2","4.3"
"123","Michael Jenkins","FA","WR","8.5","2","4.3"
"124","Stephen Hill","FA","WR","8.4","2","4.2"
"124","Ryan Mathews","FA","RB","8.4","1","8.4"
"125","Zach Miller","FA","TE","8.2","2","4.1"
"125","Ronnie Hillman","FA","RB","8.2","1","8.2"
"125","Clyde Gates","FA","WR","8.2","1","8.2"
"125","Jared Cook","NO","TE","8.2","2","4.1"
"126","Larry Fitzgerald","ARI","WR","8.1","2","4.1"
"127","Donald Brown","FA","RB","8.0","1","8.0"
"127","Jacquizz Rodgers","FA","RB","8.0","1","8.0"
"127","Calvin Johnson","FA","WR","8.0","2","4.0"
"128","Jason Snelling","FA","RB","7.7","1","7.7"
"129","Devery Henderson","FA","WR","7.5","2","3.8"
"129","Will Johnson","FA","RB","7.5","2","3.8"
"129","Kellen Davis","FA","TE","7.5","2","3.8"
"129","Tandon Doss","FA","WR","7.5","1","7.5"
"130","Justin Blackmon","FA","WR","7.4","2","3.7"
"130","John Phillips","FA","TE","7.4","2","3.7"
"130","Earl Bennett","FA","WR","7.4","2","3.7"
"131","Donald Driver","FA","WR","7.2","2","3.6"
"132","Josh Morgan","FA","WR","7.1","2","3.6"
"133","Brian Quick","FA","WR","7.0","2","3.5"
"133","Cincinnati Bengals","CIN","DST","7.0","1","7.0"
"133","Atlanta Falcons","ATL","DST","7.0","1","7.0"
"133","Garrett Hartley","FA","K","7.0","2","3.5"
"133","Nick Novak","FA","K","7.0","1","7.0"
"133","Denver Broncos","DEN","DST","7.0","1","7.0"
"133","New York Jets","NYJ","DST","7.0","2","3.5"
"134","BenJarvus Green-Ellis","FA","RB","6.9","1","6.9"
"135","A.J. Green","CIN","WR","6.8","1","6.8"
"135","Rueben Randle","FA","WR","6.8","2","3.4"
"136","Joique Bell","FA","RB","6.7","2","3.4"
"137","Erik Lorig","FA","RB","6.7","2","3.4"
"138","Joe Flacco","DEN","QB","6.6","1","6.6"
"139","Dwayne Bowe","FA","WR","6.5","1","6.5"
"139","Dwayne Allen","FA","TE","6.5","2","3.3"
"139","Cedric Peerman","FA","RB","6.5","1","6.5"
"140","Anthony Fasano","FA","TE","6.4","1","6.4"
"140","Michael Turner","FA","RB","6.4","1","6.4"
"140","Kenny Britt","FA","WR","6.4","2","3.2"
"141","Philip Rivers","LAC","QB","6.2","1","6.2"
"142","Andy Dalton","CIN","QB","6.1","1","6.1"
"142","Leonard Pope","FA","TE","6.1","2","3.1"
"143","Los Angeles Chargers","LAC","DST","6.0","1","6.0"
"143","Mike Nugent","FA","K","6.0","1","6.0"
"143","Washington Redskins","WAS","DST","6.0","2","3.0"
"144","Robert Turbin","FA","RB","5.9","2","3.0"
"144","DeSean Jackson","PHI","WR","5.9","1","5.9"
"145","Domenik Hixon","FA","WR","5.8","2","2.9"
"146","Marcel Reece","FA","RB","5.8","2","2.9"
"147","T.Y. Hilton","IND","WR","5.7","2","2.9"
"147","Tony Moeaki","FA","TE","5.7","1","5.7"
"148","Greg Scruggs","FA","TE","5.5","2","2.8"
"148","Jermichael Finley","FA","TE","5.5","2","2.8"
"149","Greg Olsen","CAR","TE","5.4","2","2.7"
"149","Ray Rice","FA","RB","5.4","1","5.4"
"149","Aaron Hernandez","FA","TE","5.4","1","5.4"
"150","Josh Cooper","FA","WR","5.3","2","2.7"
"151","Tony Scheffler","FA","TE","5.2","2","2.6"
"152","Phillip Tanner","FA","RB","5.1","2","2.6"
"153","Alex Henery","FA","K","5.0","1","5.0"
"153","Rod Streater","FA","WR","5.0","2","2.5"
"153","Ben Obomanu","FA","WR","5.0","2","2.5"
"153","Jason Hanson","FA","K","5.0","2","2.5"
"153","Benjamin Watson","NE","TE","5.0","2","2.5"
"154","Early Doucet","FA","WR","4.9","2","2.5"
"155","Louis Murphy","FA","WR","4.8","2","2.4"
"156","Ben Tate","FA","RB","4.7","1","4.7"
"157","Jason Avant","FA","WR","4.5","1","4.5"
"157","Reggie Bush","FA","RB","4.5","1","4.5"
"158","Golden Tate","NYG","WR","4.4","2","2.2"
"158","Virgil Green","LAC","TE","4.4","1","4.4"
"159","Malcom Floyd","FA","WR","4.3","1","4.3"
"159","Michael Floyd","FA","WR","4.3","2","2.2"
"159","Jeff King","FA","TE","4.3","2","2.2"
"159","Devin Hester","FA","WR","4.3","2","2.2"
"160","Darrel Young","FA","RB","4.2","2","2.1"
"161","Marcedes Lewis","GB","TE","4.1","2","2.1"
"161","Coby Fleener","FA","TE","4.1","2","2.1"
"161","Brian Hartline","FA","WR","4.1","1","4.1"
"161","Torrey Smith","FA","WR","4.1","1","4.1"
"162","Buffalo Bills","BUF","DST","4.0","1","4.0"
"162","Jay Feely","FA","K","4.0","2","2.0"
"163","Damian Williams","FA","WR","3.8","2","1.9"
"163","Roddy White","FA","WR","3.8","1","3.8"
"163","Michael Bush","FA","RB","3.8","2","1.9"
"164","Lance Kendricks","NE","TE","3.7","2","1.9"
"164","Marlon Moore","FA","WR","3.7","1","3.7"
"164","Lex Hilliard","FA","RB","3.7","2","1.9"
"165","DeAngelo Williams","FA","RB","3.7","2","1.9"
"166","Niles Paul","FA","TE","3.6","2","1.8"
"167","Mike Thomas","FA","WR","3.6","2","1.8"
"167","Chris Ogbonnaya","FA","RB","3.6","2","1.8"
"168","Vernon Davis","WAS","TE","3.4","2","1.7"
"168","Mohamed Sanu","ATL","WR","3.4","1","3.4"
"169","Isaiah Pead","FA","RB","3.3","2","1.7"
"170","Jacob Tamme","FA","TE","3.3","1","3.3"
"170","Travis Benjamin","LAC","WR","3.3","2","1.7"
"170","Jeremy Maclin","FA","WR","3.3","1","3.3"
"170","Luke Stocker","ATL","TE","3.3","2","1.7"
"170","Dennis Pitta","FA","TE","3.3","1","3.3"
"171","Craig Stevens","FA","TE","3.2","2","1.6"
"171","Garrett Graham","FA","TE","3.2","1","3.2"
"171","Brent Celek","FA","TE","3.2","1","3.2"
"171","John Kuhn","FA","RB","3.2","1","3.2"
"171","Justin Forsett","FA","RB","3.2","1","3.2"
"171","Chad Henne","KC","QB","3.2","1","3.2"
"172","Ryan Whalen","FA","WR","3.1","1","3.1"
"173","Montario Hardesty","FA","RB","3.1","2","1.6"
"174","Philadelphia Eagles","PHI","DST","3.0","1","3.0"
"174","Jabar Gaffney","FA","WR","3.0","1","3.0"
"174","New Orleans Saints","NO","DST","3.0","2","1.5"
"175","Tony Gonzalez","FA","TE","2.9","1","2.9"
"176","Mike Goodson","FA","RB","2.8","2","1.4"
"177","Mark Ingram","BAL","RB","2.8","2","1.4"
"177","Davone Bess","FA","WR","2.8","1","2.8"
"177","Peyton Hillis","FA","RB","2.8","1","2.8"
"178","Anthony McCoy","FA","TE","2.7","2","1.4"
"178","Kevin Ogletree","FA","WR","2.7","2","1.4"
"178","Toby Gerhart","FA","RB","2.7","2","1.4"
"179","Steve Smith","FA","WR","2.6","2","1.3"
"180","Kyle Williams","FA","WR","2.5","2","1.3"
"180","Ben Hartsock","FA","TE","2.5","2","1.3"
"180","Jerome Simpson","FA","WR","2.5","2","1.3"
"181","Mewelde Moore","FA","RB","2.4","2","1.2"
"182","Anquan Boldin","FA","WR","2.4","1","2.4"
"183","Joe McKnight","FA","RB","2.3","2","1.2"
"184","Michael Robinson","FA","RB","2.2","2","1.1"
"185","Jerricho Cotchery","FA","WR","2.0","1","2.0"
"185","Mario Manningham","FA","WR","2.0","1","2.0"
"185","Leon Washington","FA","RB","2.0","2","1.0"
"185","Kansas City Chiefs","KC","DST","2.0","1","2.0"
"185","Phil Dawson","FA","K","2.0","2","1.0"
"186","Jermaine Gresham","FA","TE","1.9","1","1.9"
"186","Jalen Parmele","FA","RB","1.9","2","1.0"
"186","Brandon Stokley","FA","WR","1.9","1","1.9"
"187","Jake O'Connell","FA","TE","1.8","1","1.8"
"187","Matthew Mulligan","FA","TE","1.8","2","0.9"
"187","William Powell","FA","RB","1.8","2","0.9"
"187","Michael Hoomanawanui","FA","TE","1.8","2","0.9"
"188","Darius Reynaud","FA","RB","1.8","2","0.9"
"189","Jacoby Jones","FA","WR","1.7","1","1.7"
"189","James Starks","FA","RB","1.7","1","1.7"
"189","Andrew Hawkins","FA","WR","1.7","1","1.7"
"189","Danny Ware","FA","RB","1.7","2","0.9"
"189","Charly Martin","FA","WR","1.7","1","1.7"
"189","Kyle Rudolph","MIN","TE","1.7","2","0.9"
"190","Jordan Cameron","FA","TE","1.6","2","0.8"
"190","Nate Burleson","FA","WR","1.6","1","1.6"
"191","Doug Baldwin","FA","WR","1.5","1","1.5"
"191","Josh Cribbs","FA","WR","1.5","2","0.8"
"191","Scott Chandler","FA","TE","1.5","1","1.5"
"191","Julian Edelman","NE","WR","1.5","2","0.8"
"192","LeGarrette Blount","FA","RB","1.4","2","0.7"
"193","Antonio Gates","FA","TE","1.4","1","1.4"
"193","Aldrick Robinson","FA","WR","1.4","2","0.7"
"193","Dezmon Briscoe","FA","WR","1.4","1","1.4"
"193","Lance Ball","FA","RB","1.4","1","1.4"
"193","Shaun Draughn","FA","RB","1.4","1","1.4"
"193","Tim Tebow","FA","QB","1.4","2","0.7"
"194","Baron Batch","FA","RB","1.3","2","0.7"
"194","Jonathan Grimes","FA","RB","1.3","2","0.7"
"194","Fred Davis","FA","TE","1.3","1","1.3"
"195","Anthony Sherman","KC","RB","1.1","1","1.1"
"195","Dante Rosario","FA","TE","1.1","1","1.1"
"195","Konrad Reuland","FA","TE","1.1","2","0.6"
"195","Weslye Saunders","FA","TE","1.1","2","0.6"
"195","Arrelious Benn","FA","WR","1.1","2","0.6"
"196","Jamaal Charles","FA","RB","1.0","1","1.0"
"196","Mario Harvey","FA","RB","1.0","2","0.5"
"197","LaVon Brazill","FA","WR","0.9","2","0.5"
"197","Deion Branch","IND","WR","0.9","2","0.5"
"197","Jarrett Boykin","FA","WR","0.9","2","0.5"
"198","Kevin Smith","FA","RB","0.8","1","0.8"
"199","Micheal Spurlock","FA","WR","0.7","2","0.4"
"199","Ryan Tannehill","TEN","QB","0.7","1","0.7"
"199","Gary Barnidge","FA","TE","0.7","2","0.4"
"199","David Paulson","FA","TE","0.7","2","0.4"
"199","Lawrence Vickers","FA","RB","0.7","2","0.4"
"199","Jon Baldwin","FA","WR","0.7","1","0.7"
"199","Lavelle Hawkins","FA","WR","0.7","1","0.7"
"199","Brad Smith","FA","WR","0.7","1","0.7"
"200","Jackie Battle","FA","RB","0.6","1","0.6"
"200","Trevor Graham","FA","WR","0.6","1","0.6"
"200","Vonta Leach","FA","RB","0.6","1","0.6"
"200","James Casey","FA","TE","0.6","1","0.6"
"200","Maurice Jones-Drew","FA","RB","0.6","1","0.6"
"201","Rhett Ellison","NYG","TE","0.5","2","0.3"
"201","Jason Campbell","FA","QB","0.5","1","0.5"
"201","Le'Ron McClain","FA","RB","0.5","1","0.5"
"201","Ed Dickson","SEA","TE","0.5","1","0.5"
"201","Bryce Brown","FA","RB","0.5","1","0.5"
"202","Jeff Cumberland","FA","TE","0.4","1","0.4"
"202","Ryan Mallett","FA","QB","0.4","1","0.4"
"203","Brandon Tate","FA","WR","0.3","1","0.3"
"203","Henry Hynoski","FA","RB","0.3","2","0.2"
"204","Owen Schmitt","FA","RB","0.2","2","0.1"
"205","Alex Smith","FA","TE","0.1","1","0.1"
"205","Jed Collins","FA","RB","0.1","2","0.1"
"205","David Wilson","FA","RB","0.1","2","0.1"
"205","Bruce Miller","FA","TE","0.1","2","0.1"
"205","Kellen Clemens","FA","QB","0.1","1","0.1"
"205","Quinn Johnson","FA","RB","0.1","2","0.1"
"206","Chris Polk","FA","RB","0.0","1","0.0"
"206","Juron Criner","FA","WR","0.0","2","0.0"
"206","James Hanna","FA","TE","0.0","2","0.0"
"206","Terrance Ganaway","FA","RB","0.0","1","0.0"
"206","Taylor Thompson","FA","TE","0.0","2","0.0"
"206","Marvin Jones","DET","WR","0.0","1","0.0"
"206","Orson Charles","FA","TE","0.0","1","0.0"
"206","Anthony Allen","FA","RB","0.0","1","0.0"
"206","Jake Bequette","FA","TE","0.0","1","0.0"
"206","Stephen Burton","FA","WR","0.0","2","0.0"
"206","Stanley Havili","FA","RB","0.0","1","0.0"
"206","David Ausberry","FA","TE","0.0","2","0.0"
"206","Keshawn Martin","FA","WR","0.0","1","0.0"
"206","Dane Sanzenbacher","FA","WR","0.0","1","0.0"
"206","Lestar Jean","FA","WR","0.0","1","0.0"
"206","Armando Allen","FA","RB","0.0","2","0.0"
"206","Trindon Holliday","FA","WR","0.0","1","0.0"
"206","Matt Asiata","FA","RB","0.0","2","0.0"
"206","Will Tukuafu","FA","RB","0.0","2","0.0"
"206","Kevin Cone","FA","WR","0.0","1","0.0"
"206","Nate Eachus","FA","RB","0.0","1","0.0"
"206","Lance Dunbar","FA","RB","0.0","2","0.0"
"206","Cyrus Gray","FA","RB","0.0","1","0.0"
"206","Travaris Cadet","FA","RB","0.0","2","0.0"
"206","Tommy Gallarda","FA","TE","0.0","1","0.0"
"206","Cole Beasley","BUF","WR","0.0","1","0.0"
"206","Bernard Pierce","FA","RB","0.0","1","0.0"
"206","LaQuan Williams","FA","WR","0.0","1","0.0"
"206","Nathan Palmer","FA","WR","0.0","1","0.0"
"206","Richie Brockel","FA","TE","0.0","2","0.0"
"206","Tyler Clutts","FA","RB","0.0","1","0.0"
"206","DeVier Posey","FA","WR","0.0","1","0.0"
"206","Garrett Celek","SF","TE","0.0","2","0.0"
"206","Alfonso Smith","FA","RB","0.0","2","0.0"
"206","Marcus Thigpen","FA","WR","0.0","1","0.0"
"206","Kevin Elliott","FA","WR","0.0","2","0.0"
"206","Kyle Adams","FA","TE","0.0","2","0.0"
"206","Andre Holmes","FA","WR","0.0","1","0.0"
"206","Jeron Mastrud","FA","TE","0.0","1","0.0"
"206","Ryan Taylor","FA","TE","0.0","2","0.0"
"206","Kassim Osgood","FA","WR","0.0","2","0.0"
"206","Lousaka Polite","FA","RB","0.0","1","0.0"
"206","John Carlson","FA","TE","0.0","1","0.0"
"206","Joel Dreessen","FA","TE","0.0","1","0.0"
"206","Jerome Felton","FA","RB","0.0","2","0.0"
"206","Jason Hill","FA","WR","0.0","1","0.0"
"206","Greg Jones","FA","RB","0.0","2","0.0"
"206","Ruvell Martin","FA","WR","0.0","1","0.0"
"206","Roscoe Parrish","FA","WR","0.0","2","0.0"
"206","Randy McMichael","FA","TE","0.0","1","0.0"
"206","Ramses Barden","FA","WR","0.0","2","0.0"
"206","Montell Owens","FA","RB","0.0","1","0.0"
"206","Maurice Stovall","FA","WR","0.0","2","0.0"
"206","Matt Willis","FA","WR","0.0","1","0.0"
"206","Matt Spaeth","FA","TE","0.0","2","0.0"
"206","Matt Slater","NE","WR","0.0","2","0.0"
"206","Brit Miller","FA","RB","0.0","2","0.0"
"206","Brian Robiskie","FA","WR","0.0","1","0.0"
"206","Brian Jennings","FA","TE","0.0","1","0.0"
"206","Braylon Edwards","FA","WR","0.0","1","0.0"
"206","Bear Pascoe","FA","TE","0.0","2","0.0"
"206","Andre Caldwell","FA","WR","0.0","1","0.0"
"206","Evan Moore","FA","TE","0.0","2","0.0"
"206","Eric Weems","FA","WR","0.0","2","0.0"
"206","Devin Aromashodu","FA","WR","0.0","1","0.0"
"206","Derek Hagan","FA","WR","0.0","2","0.0"
"206","Daniel Graham","FA","TE","0.0","1","0.0"
"206","Daniel Fells","FA","TE","0.0","2","0.0"
"206","Courtney Roby","FA","WR","0.0","2","0.0"
"206","Corey McIntyre","FA","RB","0.0","1","0.0"
"206","Chris Pressley","FA","RB","0.0","1","0.0"
"206","Chris Cooley","FA","TE","0.0","1","0.0"
"206","Chase Daniel","CHI","QB","0.0","2","0.0"
"206","Antone Smith","FA","RB","0.0","1","0.0"
"206","Richard Goodman","FA","WR","0.0","1","0.0"
"206","Dorin Dickerson","FA","TE","0.0","1","0.0"
"206","Danario Alexander","FA","WR","0.0","1","0.0"
"206","Tom Crabtree","FA","TE","0.0","2","0.0"
"206","Keith Toston","FA","RB","0.0","1","0.0"
"206","Brandon Banks","FA","WR","0.0","2","0.0"
"206","Chris Gronkowski","FA","RB","0.0","1","0.0"
"206","Nate Byham","FA","TE","0.0","2","0.0"
"206","Michael Palmer","FA","TE","0.0","1","0.0"
"206","Jim Dray","FA","TE","0.0","2","0.0"
"206","Richard Gordon","FA","TE","0.0","1","0.0"
"206","Evan Royster","FA","RB","0.0","2","0.0"
"206","Dwayne Harris","OAK","WR","0.0","2","0.0"
"206","Charles Clay","ARI","TE","0.0","1","0.0"
"206","Lee Smith","BUF","TE","0.0","1","0.0"
"206","D.J. Williams","FA","TE","0.0","2","0.0"
"206","Johnny White","FA","RB","0.0","1","0.0"
"206","Kealoha Pilares","FA","WR","0.0","2","0.0"
"206","Owen Marecic","FA","RB","0.0","1","0.0"
"206","Clay Harbor","FA","TE","0.0","1","0.0"
"206","Armanti Edwards","FA","WR","0.0","1","0.0"
"206","Anthony Dixon","FA","RB","0.0","2","0.0"
"206","Zach Potter","FA","TE","0.0","2","0.0"
"206","Will Heller","FA","TE","0.0","2","0.0"
"206","Terrance Copper","FA","WR","0.0","1","0.0"
"206","Ted Ginn","NO","WR","0.0","2","0.0"
"206","Steve Breaston","FA","WR","0.0","1","0.0"
"206","Riley Cooper","FA","WR","0.0","1","0.0"
"206","Mardy Gilyard","FA","WR","0.0","1","0.0"
"206","Jorvorskie Lane","FA","RB","0.0","1","0.0"
"207","Colin Kaepernick","FA","QB","-0.1","1","-0.1"
"207","Brock Osweiler","FA","QB","-0.1","1","-0.1"
